token_ix,token_id,output_id,output_prob,token,prompt_ix,sample_ix,condition,original_role,system,user,cot,assistant,layer_ix,content_token_ix
273,1309,316,0.68, need,0,273,correct_tags,assistant,0.20481277,0.18542726,0.32795134,0.2818086,0,254
274,316,3411,0.93, to,0,274,correct_tags,assistant,0.30155203,0.2313129,0.25402996,0.21310508,0,255
275,3411,945,0.61, water,0,275,correct_tags,assistant,0.24100626,0.14084372,0.31106865,0.30708134,0,256
276,945,4783,0.88, more,0,276,correct_tags,assistant,0.28639507,0.2372336,0.23785958,0.23851171,0,257
277,4783,2322,0.56, often,0,277,correct_tags,assistant,0.3544277,0.34629086,0.14555126,0.15373008,0,258
278,350,50492,0.34, (,0,278,correct_tags,assistant,0.17803864,0.18908073,0.33813703,0.2947436,0,259
279,87311,503,0.48,daily,0,279,correct_tags,assistant,0.30600512,0.22693591,0.22966298,0.237396,0,260
280,503,1753,0.99, or,0,280,correct_tags,assistant,0.3023138,0.23262846,0.22700295,0.23805475,0,261
281,1753,1273,0.91, every,0,281,correct_tags,assistant,0.23247245,0.1642634,0.31205904,0.2912051,0,262
282,1273,2163,1.0, other,0,282,correct_tags,assistant,0.24004465,0.1995281,0.28132957,0.27909765,0,263
283,2163,6294,0.43, day,0,283,correct_tags,assistant,0.2992094,0.21241486,0.24724399,0.24113183,0,264
284,6294,12,1.0,").
",0,284,correct_tags,assistant,0.2198726,0.17337388,0.30776834,0.2989852,0,265
285,12,6240,1.0,-,0,285,correct_tags,assistant,0.23380576,0.23494257,0.26368323,0.26756844,0,266
286,6240,37,0.56, **,0,286,correct_tags,assistant,0.114585884,0.07859246,0.4551864,0.35163534,0,267
287,37,189301,1.0,F,0,287,correct_tags,assistant,0.29680967,0.22737744,0.2522416,0.22357132,0,268
288,189301,4492,1.0,ertil,0,288,correct_tags,assistant,0.33922878,0.20871784,0.26059705,0.19145635,0,269
289,4492,142760,1.0,izer,0,289,correct_tags,assistant,0.17745951,0.11163092,0.3832679,0.3276417,0,270
290,142760,7972,0.65,:**,0,290,correct_tags,assistant,0.14644697,0.13145187,0.3941015,0.32799962,0,271
291,7649,261,1.0, Use,0,291,correct_tags,assistant,0.27908,0.2624957,0.24395199,0.2144723,0,272
292,261,32879,1.0, a,0,292,correct_tags,assistant,0.29507837,0.24005567,0.25233963,0.21252635,0,273
293,32879,41372,0.35, balanced,0,293,correct_tags,assistant,0.28696987,0.19416942,0.23238276,0.28647798,0,274
294,350,702,0.65, (,0,294,correct_tags,assistant,0.19762783,0.16518499,0.36531407,0.2718731,0,275
295,68,1940,1.0,e,0,295,correct_tags,assistant,0.29815733,0.2931772,0.20390558,0.20475993,0,276
296,1940,4213,1.0,.g,0,296,correct_tags,assistant,0.37004408,0.21818815,0.22741823,0.18434949,0,277
297,4213,220,0.99,".,",0,297,correct_tags,assistant,0.19388987,0.16331749,0.34920704,0.2935855,0,278
298,220,702,0.97, ,0,298,correct_tags,assistant,0.24748237,0.19513,0.28406662,0.273321,0,279
299,702,50005,0.84,10,0,299,correct_tags,assistant,0.32409877,0.27901122,0.21488279,0.18200716,0,280
300,12,702,1.0,-,0,300,correct_tags,assistant,0.24257757,0.21137515,0.2796073,0.26644003,0,281
301,702,12,1.0,10,0,301,correct_tags,assistant,0.3407239,0.26743895,0.2107518,0.18108536,0,282
302,12,702,1.0,-,0,302,correct_tags,assistant,0.25384527,0.23620293,0.2798539,0.23009789,0,283
303,702,8,0.98,10,0,303,correct_tags,assistant,0.35390666,0.29138044,0.19484189,0.15987101,0,284
304,8,503,0.67,),0,304,correct_tags,assistant,0.24961627,0.256285,0.26676553,0.22733314,0,285
305,503,59604,0.51, or,0,305,correct_tags,assistant,0.30013612,0.27061284,0.21459012,0.21466096,0,286
306,59604,50005,0.96, tomato,0,306,correct_tags,assistant,0.1583194,0.16655535,0.31659782,0.35852745,0,287
307,31999,92224,0.75,-specific,0,307,correct_tags,assistant,0.27653703,0.25403613,0.20528294,0.26414388,0,288
308,92224,13,0.41, fertilizer,0,308,correct_tags,assistant,0.21108975,0.15054995,0.3785175,0.25984278,0,289
309,13,43297,0.69,.,0,309,correct_tags,assistant,0.20027041,0.17479493,0.3066738,0.31826088,0,290
310,7972,483,0.63, Start,0,310,correct_tags,assistant,0.27561003,0.28379,0.22594304,0.21465693,0,291
311,483,261,0.95, with,0,311,correct_tags,assistant,0.3203052,0.26150918,0.22487862,0.19330695,0,292
312,261,4207,0.76, a,0,312,correct_tags,assistant,0.34905618,0.27102232,0.20819388,0.17172761,0,293
313,4207,7685,0.49, light,0,313,correct_tags,assistant,0.33481744,0.21977769,0.2314918,0.21391314,0,294
314,7685,540,0.46, feed,0,314,correct_tags,assistant,0.4337352,0.32308152,0.1314785,0.11170478,0,295
315,1261,290,0.47, when,0,315,correct_tags,assistant,0.29897353,0.24129376,0.25615507,0.20357765,0,296
316,290,1577,0.88, the,0,316,correct_tags,assistant,0.28722423,0.24893351,0.2447517,0.2190905,0,297
317,1577,1343,0.41, first,0,317,correct_tags,assistant,0.27969626,0.26237452,0.2495363,0.20839289,0,298
318,1343,15657,1.0, true,0,318,correct_tags,assistant,0.2567939,0.2918271,0.24299401,0.20838493,0,299
319,15657,7680,0.99, leaves,0,319,correct_tags,assistant,0.23976317,0.27802086,0.23971675,0.24249925,0,300
320,7680,11,0.89, appear,0,320,correct_tags,assistant,0.3178178,0.26122007,0.21612616,0.20483603,0,301
321,11,1815,0.99,",",0,321,correct_tags,assistant,0.22932443,0.24593711,0.26500368,0.25973475,0,302
322,1815,6160,0.87, then,0,322,correct_tags,assistant,0.2429758,0.23766203,0.26370874,0.25565344,0,303
323,6160,316,1.0, switch,0,323,correct_tags,assistant,0.44949892,0.25645533,0.1342807,0.15976502,0,304
324,316,261,0.98, to,0,324,correct_tags,assistant,0.35241586,0.29958144,0.18498689,0.1630159,0,305
325,261,7266,0.53, a,0,325,correct_tags,assistant,0.3173719,0.26035458,0.2213218,0.20095167,0,306
326,4465,50005,1.0, low,0,326,correct_tags,assistant,0.30408892,0.19928779,0.27496597,0.22165735,0,307
327,84169,32274,0.95,-ph,0,327,correct_tags,assistant,0.25077027,0.18480335,0.27739885,0.28702748,0,308
328,32274,42088,0.99,osph,0,328,correct_tags,assistant,0.20629714,0.11797196,0.3563731,0.31935784,0,309
329,42088,966,0.47,orus,0,329,correct_tags,assistant,0.45064268,0.31459913,0.122868374,0.11188985,0,310
330,11,1932,0.85,",",0,330,correct_tags,assistant,0.3195097,0.34344083,0.16546464,0.17158483,0,311
331,1932,172972,0.95, high,0,331,correct_tags,assistant,0.3531652,0.2825145,0.19456647,0.16975383,0,312
332,172972,72659,0.99,-pot,0,332,correct_tags,assistant,0.34704062,0.33714622,0.142005,0.17380816,0,313
333,72659,966,0.41,assium,0,333,correct_tags,assistant,0.36898375,0.30051243,0.15078063,0.17972322,0,314
334,25306,350,0.81, blend,0,334,correct_tags,assistant,0.31961748,0.3288297,0.18299875,0.16855408,0,315
335,350,68,0.47, (,0,335,correct_tags,assistant,0.31488928,0.33992377,0.16923755,0.1759494,0,316
336,68,1940,1.0,e,0,336,correct_tags,assistant,0.3543604,0.34218305,0.13548766,0.16796882,0,317
337,1940,4213,1.0,.g,0,337,correct_tags,assistant,0.45875156,0.30181023,0.11928214,0.12015612,0,318
338,4213,220,1.0,".,",0,338,correct_tags,assistant,0.22882825,0.21168701,0.27018392,0.28930083,0,319
339,220,20,0.82, ,0,339,correct_tags,assistant,0.36007085,0.31847468,0.14451554,0.17693895,0,320
340,19,12,0.93,4,0,340,correct_tags,assistant,0.34804055,0.31869668,0.16210379,0.17115897,0,321
341,12,702,0.24,-,0,341,correct_tags,assistant,0.33660275,0.3509124,0.15354742,0.15893741,0,322
342,702,12,1.0,10,0,342,correct_tags,assistant,0.39324182,0.34504083,0.13376257,0.1279548,0,323
343,12,702,0.34,-,0,343,correct_tags,assistant,0.34495804,0.382732,0.13810456,0.13420536,0,324
344,702,8,1.0,10,0,344,correct_tags,assistant,0.39169228,0.36863318,0.11777991,0.12189462,0,325
345,8,4730,0.65,),0,345,correct_tags,assistant,0.34950814,0.3989575,0.123857126,0.12767726,0,326
346,4730,15310,0.85, once,0,346,correct_tags,assistant,0.35147622,0.35086343,0.14312811,0.15453227,0,327
347,15310,13217,0.43, fruit,0,347,correct_tags,assistant,0.35646194,0.2831115,0.15751745,0.20290911,0,328
348,289,18015,0.75,ing,0,348,correct_tags,assistant,0.23431583,0.25337237,0.243653,0.2686588,0,329
349,18015,558,0.5, begins,0,349,correct_tags,assistant,0.34875104,0.29517666,0.21896914,0.13710307,0,330
350,13,43297,0.41,.,0,350,correct_tags,assistant,0.34100607,0.32114267,0.16524808,0.17260315,0,331
351,17547,290,0.47, Follow,0,351,correct_tags,assistant,0.29721856,0.30979547,0.17161177,0.22137423,0,332
352,4208,9837,0.76, label,0,352,correct_tags,assistant,0.37220278,0.275478,0.1679148,0.18440442,0,333
353,15543,2322,0.47, instructions,0,353,correct_tags,assistant,0.36201245,0.25285462,0.18432221,0.20081076,0,334
354,395,22586,0.25, for,0,354,correct_tags,assistant,0.32433963,0.3349272,0.1780386,0.16269459,0,335
355,9762,50005,0.66, mix,0,355,correct_tags,assistant,0.4007355,0.34824446,0.12759356,0.12342646,0,336
356,69972,558,0.8, ratios,0,356,correct_tags,assistant,0.22360356,0.24438827,0.2895958,0.2424124,0,337
357,558,12,1.0,".
",0,357,correct_tags,assistant,0.31908083,0.28094208,0.19464643,0.2053307,0,338
358,12,6240,1.0,-,0,358,correct_tags,assistant,0.32934296,0.38620427,0.13407354,0.1503792,0,339
359,6240,13863,0.66, **,0,359,correct_tags,assistant,0.23352216,0.1808751,0.31704438,0.26855838,0,340
360,13863,9858,0.68,Other,0,360,correct_tags,assistant,0.29783228,0.3505386,0.14233585,0.20929323,0,341
361,2140,9858,0.98, key,0,361,correct_tags,assistant,0.35076705,0.31215233,0.15660876,0.18047185,0,342
362,9858,142760,0.56, tips,0,362,correct_tags,assistant,0.35565984,0.38146126,0.12237895,0.14049987,0,343
363,25,1612,1.0,:,0,363,correct_tags,assistant,0.3387978,0.314522,0.1612084,0.18547182,0,344
364,1612,220,1.0,"**
",0,364,correct_tags,assistant,0.35261598,0.35199913,0.14666885,0.14871596,0,345
365,220,533,0.91, ,0,365,correct_tags,assistant,0.30733082,0.30170768,0.19243109,0.19853042,0,346
366,533,6240,0.9, -,0,366,correct_tags,assistant,0.2750358,0.29745433,0.18842301,0.23908679,0,347
367,6240,5808,0.96, **,0,367,correct_tags,assistant,0.23955904,0.17547257,0.32468057,0.26028785,0,348
368,5808,311,1.0,So,0,368,correct_tags,assistant,0.2176961,0.18698227,0.3152433,0.28007835,0,349
369,311,275,0.58,il,0,369,correct_tags,assistant,0.25035515,0.33331203,0.19645262,0.21988024,0,350
370,275,39,1.0, p,0,370,correct_tags,assistant,0.2849308,0.2690259,0.25213605,0.19390728,0,351
371,39,142760,0.5,H,0,371,correct_tags,assistant,0.3172654,0.31796238,0.19425164,0.17052051,0,352
372,142760,220,0.74,:**,0,372,correct_tags,assistant,0.265425,0.27757937,0.23058611,0.22640958,0,353
373,220,21,1.0, ,0,373,correct_tags,assistant,0.29540947,0.28224263,0.21294793,0.20939988,0,354
374,21,13,1.0,6,0,374,correct_tags,assistant,0.306541,0.2562888,0.21446656,0.22270364,0,355
375,13,15,0.95,.,0,375,correct_tags,assistant,0.32837328,0.2986145,0.18106662,0.19194558,0,356
376,15,1585,0.86,0,0,376,correct_tags,assistant,0.33662432,0.33366218,0.15880305,0.17091046,0,357
377,1585,21,1.0,–,0,377,correct_tags,assistant,0.22499897,0.2617398,0.27524993,0.23801135,0,358
378,21,13,1.0,6,0,378,correct_tags,assistant,0.35352883,0.23442617,0.2125841,0.19946088,0,359
379,13,23,1.0,.,0,379,correct_tags,assistant,0.32046863,0.32474673,0.16655342,0.18823121,0,360
380,23,395,0.38,8,0,380,correct_tags,assistant,0.36852294,0.3559109,0.14991353,0.12565267,0,361
381,395,24174,0.6, for,0,381,correct_tags,assistant,0.32887647,0.31973454,0.17412698,0.177262,0,362
382,1636,72324,0.77, best,0,382,correct_tags,assistant,0.253756,0.26042706,0.23396616,0.25185078,0,363
383,72324,108958,0.99, nutrient,0,383,correct_tags,assistant,0.32040468,0.40676394,0.12351915,0.1493123,0,364
384,108958,558,0.89, uptake,0,384,correct_tags,assistant,0.2570979,0.24809775,0.19729726,0.29750708,0,365
385,558,220,1.0,".
",0,385,correct_tags,assistant,0.32094148,0.2791923,0.18097833,0.218888,0,366
386,220,533,0.73, ,0,386,correct_tags,assistant,0.33848152,0.33335775,0.1506385,0.17752221,0,367
387,533,6240,1.0, -,0,387,correct_tags,assistant,0.3084361,0.31325582,0.16410075,0.21420732,0,368
388,6240,67854,0.57, **,0,388,correct_tags,assistant,0.24908711,0.19080117,0.2849482,0.27516353,0,369
389,67854,332,0.99,Mul,0,389,correct_tags,assistant,0.36504194,0.38948718,0.1309324,0.114538446,0,370
390,332,142760,0.87,ch,0,390,correct_tags,assistant,0.28880545,0.16676001,0.2903219,0.25411266,0,371
391,142760,28921,0.47,:**,0,391,correct_tags,assistant,0.2767937,0.29687247,0.21140769,0.21492618,0,372
392,355,220,0.74, A,0,392,correct_tags,assistant,0.29963997,0.33169124,0.17937511,0.18929367,0,373
393,220,17,0.97, ,0,393,correct_tags,assistant,0.3153161,0.25673562,0.20286153,0.22508676,0,374
394,17,1585,0.83,2,0,394,correct_tags,assistant,0.30049804,0.2355991,0.24447092,0.21943195,0,375
395,1585,18,0.99,–,0,395,correct_tags,assistant,0.18912344,0.20238484,0.31691045,0.29158133,0,376
396,18,35971,0.91,3,0,396,correct_tags,assistant,0.32085317,0.25538638,0.22021118,0.20354931,0,377
397,306,10261,0.98, in,0,397,correct_tags,assistant,0.33520433,0.32823068,0.17254573,0.16401927,0,378
398,10261,328,0.96, layer,0,398,correct_tags,assistant,0.34849355,0.23430827,0.24761681,0.16958138,0,379
399,18295,22390,0.46, keeps,0,399,correct_tags,assistant,0.285271,0.25058568,0.21617293,0.2479704,0,380
400,22390,8157,0.49, soil,0,400,correct_tags,assistant,0.37354675,0.31999555,0.15009826,0.15635943,0,381
401,8157,11,0.83, cool,0,401,correct_tags,assistant,0.24668297,0.19946595,0.27340856,0.28044254,0,382
402,11,87383,0.47,",",0,402,correct_tags,assistant,0.28813913,0.28422168,0.210135,0.21750419,0,383
403,87383,36036,1.0, retains,0,403,correct_tags,assistant,0.2592519,0.3176501,0.25565886,0.16743916,0,384
404,36036,11,0.99, moisture,0,404,correct_tags,assistant,0.4768514,0.212575,0.14586817,0.16470544,0,385
405,11,326,1.0,",",0,405,correct_tags,assistant,0.27743965,0.2786793,0.21285379,0.23102728,0,386
406,326,38566,0.73, and,0,406,correct_tags,assistant,0.27156022,0.25884974,0.23244758,0.23714249,0,387
407,38566,98992,0.89, reduces,0,407,correct_tags,assistant,0.3264774,0.326734,0.17657943,0.17020911,0,388
408,98992,558,1.0, weeds,0,408,correct_tags,assistant,0.28899857,0.18391716,0.32896754,0.19811678,0,389
409,558,220,1.0,".
",0,409,correct_tags,assistant,0.32322824,0.27296045,0.17369755,0.23011377,0,390
410,220,533,0.96, ,0,410,correct_tags,assistant,0.37057975,0.31884065,0.14422698,0.16635266,0,391
411,533,6240,1.0, -,0,411,correct_tags,assistant,0.30884567,0.29296216,0.16979796,0.22839421,0,392
412,6240,10768,0.54, **,0,412,correct_tags,assistant,0.24704537,0.1770413,0.28823376,0.28767952,0,393
413,10768,142760,1.0,Support,0,413,correct_tags,assistant,0.42449814,0.25349838,0.15662345,0.16538005,0,394
414,142760,137247,0.81,:**,0,414,correct_tags,assistant,0.2629479,0.26654813,0.22444202,0.24606194,0,395
415,137247,503,0.99, Stake,0,415,correct_tags,assistant,0.33192322,0.2739775,0.22405986,0.17003943,0,396
416,503,61908,0.99, or,0,416,correct_tags,assistant,0.33321506,0.27477625,0.18970583,0.20230286,0,397
417,61908,6047,0.68, cage,0,417,correct_tags,assistant,0.3847146,0.20926453,0.18884563,0.21717522,0,398
418,6047,316,0.6, early,0,418,correct_tags,assistant,0.31158885,0.26519248,0.18980901,0.2334097,0,399
419,26,55866,0.45,;,0,419,correct_tags,assistant,0.27535677,0.2599453,0.21372232,0.2509756,0,400
420,34110,289,0.31, erect,0,420,correct_tags,assistant,0.17641084,0.13067757,0.28123346,0.41167814,0,401
421,289,17203,0.33,ing,0,421,correct_tags,assistant,0.30292124,0.21850139,0.23614062,0.2424368,0,402
422,290,2498,0.55, the,0,422,correct_tags,assistant,0.30171043,0.27661088,0.204965,0.21671367,0,403
423,2498,2254,0.46, support,0,423,correct_tags,assistant,0.34120032,0.3130251,0.17295495,0.17281963,0,404
424,2049,290,0.81, while,0,424,correct_tags,assistant,0.30737272,0.2518619,0.20882906,0.23193638,0,405
425,290,6804,0.97, the,0,425,correct_tags,assistant,0.25674796,0.22276485,0.23618516,0.28430203,0,406
426,6804,382,0.99, plant,0,426,correct_tags,assistant,0.34180087,0.2627903,0.17917779,0.21623105,0,407
427,382,2928,0.43, is,0,427,correct_tags,assistant,0.30332038,0.2702119,0.1974292,0.22903857,0,408
428,2928,3291,0.92, still,0,428,correct_tags,assistant,0.29400986,0.2800848,0.22395962,0.20194572,0,409
429,3291,46396,0.5, small,0,429,correct_tags,assistant,0.32787997,0.30496812,0.19963327,0.16751863,0,410
430,4787,480,0.35, makes,0,430,correct_tags,assistant,0.3387482,0.32220602,0.16219774,0.17684807,0,411
431,135775,11087,0.76, pruning,0,431,correct_tags,assistant,0.33349478,0.41035217,0.13378581,0.12236731,0,412
432,11087,558,0.86, easier,0,432,correct_tags,assistant,0.31507665,0.28663856,0.22033927,0.1779455,0,413
433,558,220,1.0,".
",0,433,correct_tags,assistant,0.28630114,0.2640533,0.20802309,0.24162246,0,414
434,220,533,1.0, ,0,434,correct_tags,assistant,0.33040377,0.3110392,0.16323492,0.1953221,0,415
435,533,6240,1.0, -,0,435,correct_tags,assistant,0.26124218,0.26956424,0.20524423,0.26394936,0,416
436,6240,2938,0.98, **,0,436,correct_tags,assistant,0.20807807,0.1524298,0.31443748,0.32505468,0,417
437,2938,30541,0.75,Pr,0,437,correct_tags,assistant,0.37714532,0.26887304,0.16766703,0.18631467,0,418
438,30541,142760,0.98,uning,0,438,correct_tags,assistant,0.39975703,0.38306585,0.09526904,0.12190806,0,419
439,142760,18141,0.82,:**,0,439,correct_tags,assistant,0.24373189,0.2633234,0.24187486,0.25106987,0,420
440,18141,31485,0.79, Remove,0,440,correct_tags,assistant,0.34092683,0.25668973,0.18556614,0.21681732,0,421
441,31485,409,1.0, suck,0,441,correct_tags,assistant,0.2889795,0.22791237,0.24975951,0.23334856,0,422
442,409,306,0.46,ers,0,442,correct_tags,assistant,0.2869133,0.2696931,0.2710318,0.17236175,0,423
443,306,290,0.99, in,0,443,correct_tags,assistant,0.29232353,0.3055753,0.21396461,0.18813652,0,424
444,290,2758,0.79, the,0,444,correct_tags,assistant,0.28800905,0.2945531,0.21897714,0.19846076,0,425
445,2758,22231,0.99, main,0,445,correct_tags,assistant,0.262006,0.25089812,0.2551092,0.2319867,0,426
446,33801,316,0.36, vine,0,446,correct_tags,assistant,0.28375816,0.32301915,0.20684104,0.18638164,0,427
447,802,1577,0.49,’s,0,447,correct_tags,assistant,0.29708788,0.28546068,0.2181689,0.19928251,0,428
448,1577,220,0.37, first,0,448,correct_tags,assistant,0.30811068,0.31254232,0.1908796,0.18846743,0,429
449,220,19,0.26, ,0,449,correct_tags,assistant,0.30399978,0.26865497,0.22635992,0.20098536,0,430
450,19,1585,0.98,4,0,450,correct_tags,assistant,0.2869421,0.2430227,0.26585916,0.20417611,0,431
451,1585,21,0.65,–,0,451,correct_tags,assistant,0.18672845,0.1989835,0.33520076,0.27908728,0,432
452,21,7449,0.38,6,0,452,correct_tags,assistant,0.28522602,0.20124269,0.257424,0.2561073,0,433
453,21185,316,0.84, inches,0,453,correct_tags,assistant,0.3140348,0.26462212,0.22695823,0.1943848,0,434
454,316,5184,0.52, to,0,454,correct_tags,assistant,0.27769473,0.2572321,0.23315439,0.2319188,0,435
455,5184,5954,0.98, focus,0,455,correct_tags,assistant,0.3207659,0.2798023,0.18632683,0.21310496,0,436
456,5954,402,1.0, energy,0,456,correct_tags,assistant,0.34471858,0.2776322,0.17300367,0.20464563,0,437
457,402,15310,0.99, on,0,457,correct_tags,assistant,0.30873418,0.26603058,0.1863324,0.23890282,0,438
458,15310,558,0.69, fruit,0,458,correct_tags,assistant,0.26349816,0.20490316,0.21268499,0.3189137,0,439
459,558,220,1.0,".
",0,459,correct_tags,assistant,0.30825952,0.29017934,0.1787748,0.22278635,0,440
460,220,533,1.0, ,0,460,correct_tags,assistant,0.33928263,0.33138376,0.14773537,0.18159823,0,441
461,533,6240,1.0, -,0,461,correct_tags,assistant,0.29568183,0.29439956,0.1756351,0.2342835,0,442
462,6240,47,0.65, **,0,462,correct_tags,assistant,0.22651635,0.16604616,0.3004088,0.30702868,0,443
463,47,376,0.84,P,0,463,correct_tags,assistant,0.32537812,0.3164376,0.19093801,0.16724625,0,444
464,376,3580,0.34,est,0,464,correct_tags,assistant,0.2862682,0.49201396,0.1066442,0.1150736,0,445
465,5621,142760,1.0, watch,0,465,correct_tags,assistant,0.3518028,0.31186387,0.19278868,0.14354466,0,446
466,142760,16835,0.47,:**,0,466,correct_tags,assistant,0.2818473,0.27253333,0.21813478,0.2274846,0,447
467,16835,448,0.88, Keep,0,467,correct_tags,assistant,0.24730775,0.29081094,0.19877467,0.26310658,0,448
468,448,10952,1.0, an,0,468,correct_tags,assistant,0.37219036,0.27763802,0.18273346,0.1674382,0,449
469,10952,402,0.8, eye,0,469,correct_tags,assistant,0.25490794,0.28666437,0.25316867,0.20525901,0,450
470,402,72108,0.95, on,0,470,correct_tags,assistant,0.3155093,0.27029178,0.20637679,0.20782211,0,451
471,72108,3375,1.0, aph,0,471,correct_tags,assistant,0.43475354,0.33810502,0.1108859,0.116255544,0,452
472,3375,11,0.9,ids,0,472,correct_tags,assistant,0.36257848,0.21942465,0.25886,0.15913679,0,453
473,11,6461,0.91,",",0,473,correct_tags,assistant,0.28794453,0.28002068,0.21384102,0.21819377,0,454
474,6461,75553,1.0, white,0,474,correct_tags,assistant,0.3301952,0.31631085,0.23195034,0.12154366,0,455
