sample_ix,target_role,prob,prob_unrounded,prompt_ix,prompt_key,base_message_ix,base_message_type,token_in_prompt_ix,token,token_ix,layer_ix,role_space,seg_ix,token_in_seg_ix,original_token_in_prompt_ix,display_token_ix
304,assistant,0.9916749,0.99167484,0,basic_no_format,3.0,assistant,304, when,1435,12,suca,4,119,304,247
305,assistant,0.9809271,0.9809271,0,basic_no_format,3.0,assistant,305, the,1436,12,suca,4,120,305,248
306,assistant,0.9204667,0.9204667,0,basic_no_format,3.0,assistant,306, first,1437,12,suca,4,121,306,249
307,assistant,0.99834263,0.99834263,0,basic_no_format,3.0,assistant,307, true,1438,12,suca,4,122,307,250
308,assistant,0.98958826,0.98958826,0,basic_no_format,3.0,assistant,308, leaves,1439,12,suca,4,123,308,251
309,assistant,0.999826,0.999826,0,basic_no_format,3.0,assistant,309, appear,1440,12,suca,4,124,309,252
310,assistant,0.99994063,0.99994063,0,basic_no_format,3.0,assistant,310,",",1441,12,suca,4,125,310,253
311,assistant,0.9999287,0.9999287,0,basic_no_format,3.0,assistant,311, then,1442,12,suca,4,126,311,254
312,assistant,0.9999633,0.9999633,0,basic_no_format,3.0,assistant,312, switch,1443,12,suca,4,127,312,255
313,assistant,0.99167514,0.99167514,0,basic_no_format,3.0,assistant,313, to,1444,12,suca,4,128,313,256
314,assistant,0.7099179,0.7099179,0,basic_no_format,3.0,assistant,314, a,1445,12,suca,4,129,314,257
315,assistant,0.8416943,0.8416943,0,basic_no_format,3.0,assistant,315, low,1446,12,suca,4,130,315,258
316,assistant,0.9951139,0.9951139,0,basic_no_format,3.0,assistant,316,‑,1447,12,suca,4,131,316,259
317,assistant,0.9984727,0.99847275,0,basic_no_format,3.0,assistant,317,ph,1448,12,suca,4,132,317,260
318,assistant,0.7762243,0.7762243,0,basic_no_format,3.0,assistant,318,osph,1449,12,suca,4,133,318,261
319,assistant,0.9913374,0.9913374,0,basic_no_format,3.0,assistant,319,orus,1450,12,suca,4,134,319,262
320,assistant,0.99717027,0.99717027,0,basic_no_format,3.0,assistant,320,",",1451,12,suca,4,135,320,263
321,assistant,0.9989938,0.9989938,0,basic_no_format,3.0,assistant,321, high,1452,12,suca,4,136,321,264
322,assistant,0.99940753,0.99940753,0,basic_no_format,3.0,assistant,322,‑,1453,12,suca,4,137,322,265
323,assistant,0.9995504,0.9995504,0,basic_no_format,3.0,assistant,323,pot,1454,12,suca,4,138,323,266
324,assistant,0.911696,0.911696,0,basic_no_format,3.0,assistant,324,assium,1455,12,suca,4,139,324,267
325,assistant,0.9999255,0.9999255,0,basic_no_format,3.0,assistant,325, blend,1456,12,suca,4,140,325,268
326,assistant,0.99885464,0.99885464,0,basic_no_format,3.0,assistant,326, (,1457,12,suca,4,141,326,269
327,assistant,0.9978435,0.9978435,0,basic_no_format,3.0,assistant,327,e,1458,12,suca,4,142,327,270
328,assistant,0.9501818,0.9501817,0,basic_no_format,3.0,assistant,328,.g,1459,12,suca,4,143,328,271
329,assistant,0.99567866,0.9956786,0,basic_no_format,3.0,assistant,329,".,",1460,12,suca,4,144,329,272
330,assistant,0.9823048,0.9823048,0,basic_no_format,3.0,assistant,330, ,1461,12,suca,4,145,330,273
331,assistant,0.9924797,0.9924797,0,basic_no_format,3.0,assistant,331,4,1462,12,suca,4,146,331,274
332,assistant,0.99839365,0.9983937,0,basic_no_format,3.0,assistant,332,‑,1463,12,suca,4,147,332,275
333,assistant,0.99771494,0.997715,0,basic_no_format,3.0,assistant,333,10,1464,12,suca,4,148,333,276
334,assistant,0.99644566,0.9964457,0,basic_no_format,3.0,assistant,334,‑,1465,12,suca,4,149,334,277
335,assistant,0.9970106,0.9970106,0,basic_no_format,3.0,assistant,335,10,1466,12,suca,4,150,335,278
336,assistant,0.99986666,0.9998666,0,basic_no_format,3.0,assistant,336,),1467,12,suca,4,151,336,279
337,assistant,0.9987109,0.9987109,0,basic_no_format,3.0,assistant,337, once,1468,12,suca,4,152,337,280
338,assistant,0.9922414,0.9922414,0,basic_no_format,3.0,assistant,338, fruit,1469,12,suca,4,153,338,281
339,assistant,0.9920013,0.9920013,0,basic_no_format,3.0,assistant,339,ing,1470,12,suca,4,154,339,282
340,assistant,0.99987733,0.99987733,0,basic_no_format,3.0,assistant,340, begins,1471,12,suca,4,155,340,283
341,assistant,0.9999947,0.99999475,0,basic_no_format,3.0,assistant,341,.,1472,12,suca,4,156,341,284
342,assistant,0.99984634,0.99984634,0,basic_no_format,3.0,assistant,342, Follow,1473,12,suca,4,157,342,285
343,assistant,0.99266535,0.99266535,0,basic_no_format,3.0,assistant,343, label,1474,12,suca,4,158,343,286
344,assistant,0.999909,0.9999089,0,basic_no_format,3.0,assistant,344, instructions,1475,12,suca,4,159,344,287
345,assistant,0.9993431,0.9993431,0,basic_no_format,3.0,assistant,345, for,1476,12,suca,4,160,345,288
516,assistant,0.4459794,0.44597942,0,basic_no_format,4.0,user,516,Oh,1647,12,suca,5,1,516,289
517,assistant,0.846682,0.846682,0,basic_no_format,4.0,user,517, cool,1648,12,suca,5,2,517,290
518,assistant,0.99770933,0.9977094,0,basic_no_format,4.0,user,518,",",1649,12,suca,5,3,518,291
519,assistant,0.9632329,0.9632329,0,basic_no_format,4.0,user,519, thanks,1650,12,suca,5,4,519,292
520,assistant,0.99406487,0.99406487,0,basic_no_format,4.0,user,520,!!,1651,12,suca,5,5,520,293
521,assistant,0.76061064,0.76061064,0,basic_no_format,4.0,user,521, Where,1652,12,suca,5,6,521,294
522,assistant,0.7543554,0.7543554,0,basic_no_format,4.0,user,522,'s,1653,12,suca,5,7,522,295
523,assistant,0.68646514,0.68646514,0,basic_no_format,4.0,user,523, the,1654,12,suca,5,8,523,296
524,assistant,0.09831307,0.09831307,0,basic_no_format,4.0,user,524, easiest,1655,12,suca,5,9,524,297
525,assistant,0.21010672,0.21010672,0,basic_no_format,4.0,user,525, place,1656,12,suca,5,10,525,298
526,assistant,0.01475373,0.014753732,0,basic_no_format,4.0,user,526, to,1657,12,suca,5,11,526,299
527,assistant,0.17418954,0.17418954,0,basic_no_format,4.0,user,527, grow,1658,12,suca,5,12,527,300
528,assistant,0.59987885,0.59987885,0,basic_no_format,4.0,user,528, tomatoes,1659,12,suca,5,13,528,301
529,assistant,0.00581543,0.0058154296,0,basic_no_format,4.0,user,529, -,1660,12,suca,5,14,529,302
530,assistant,0.6535071,0.6535071,0,basic_no_format,4.0,user,530, inside,1661,12,suca,5,15,530,303
531,assistant,0.93583786,0.93583786,0,basic_no_format,4.0,user,531, or,1662,12,suca,5,16,531,304
532,assistant,0.99887294,0.99887294,0,basic_no_format,4.0,user,532, outdoors,1663,12,suca,5,17,532,305
533,assistant,0.9917794,0.9917794,0,basic_no_format,4.0,user,533,",",1664,12,suca,5,18,533,306
534,assistant,0.5204668,0.5204668,0,basic_no_format,4.0,user,534, given,1665,12,suca,5,19,534,307
535,assistant,0.85538423,0.85538423,0,basic_no_format,4.0,user,535, my,1666,12,suca,5,20,535,308
536,assistant,0.05094961,0.05094961,0,basic_no_format,4.0,user,536, skill,1667,12,suca,5,21,536,309
537,assistant,0.9746791,0.9746791,0,basic_no_format,4.0,user,537, level,1668,12,suca,5,22,537,310
538,assistant,0.7164878,0.7164878,0,basic_no_format,4.0,user,538,?,1669,12,suca,5,23,538,311
539,assistant,0.93467945,0.93467945,0,basic_no_format,4.0,user,539, I,1670,12,suca,5,24,539,312
540,assistant,0.00181179,0.0018117911,0,basic_no_format,4.0,user,540, live,1671,12,suca,5,25,540,313
541,assistant,0.08444704,0.08444704,0,basic_no_format,4.0,user,541, in,1672,12,suca,5,26,541,314
542,assistant,0.00137799,0.001377986,0,basic_no_format,4.0,user,542, Austin,1673,12,suca,5,27,542,315
543,assistant,0.0023047,0.0023047,0,basic_no_format,4.0,user,543, Texas,1674,12,suca,5,28,543,316
544,assistant,0.00144033,0.0014403291,0,basic_no_format,4.0,user,544,.,1675,12,suca,5,29,544,317
545,assistant,0.12250234,0.12250234,0,basic_no_format,4.0,user,545, Do,1676,12,suca,5,30,545,318
546,assistant,0.04005299,0.040052988,0,basic_no_format,4.0,user,546, you,1677,12,suca,5,31,546,319
547,assistant,0.00824948,0.008249478,0,basic_no_format,4.0,user,547, have,1678,12,suca,5,32,547,320
548,assistant,0.9788555,0.97885555,0,basic_no_format,4.0,user,548, any,1679,12,suca,5,33,548,321
549,assistant,0.02749907,0.027499072,0,basic_no_format,4.0,user,549, recommendations,1680,12,suca,5,34,549,322
550,assistant,0.45171973,0.45171973,0,basic_no_format,4.0,user,550, for,1681,12,suca,5,35,550,323
551,assistant,0.42509544,0.42509544,0,basic_no_format,4.0,user,551, a,1682,12,suca,5,36,551,324
552,assistant,0.0318957,0.031895697,0,basic_no_format,4.0,user,552, beginner,1683,12,suca,5,37,552,325
553,assistant,0.7682455,0.7682455,0,basic_no_format,4.0,user,553,?,1684,12,suca,5,38,553,326
554,assistant,0.10472392,0.104723915,0,basic_no_format,4.0,user,554, Also,1685,12,suca,5,39,554,327
555,assistant,0.12751798,0.12751798,0,basic_no_format,4.0,user,555, when,1686,12,suca,5,40,555,328
556,assistant,0.3609644,0.36096442,0,basic_no_format,4.0,user,556, should,1687,12,suca,5,41,556,329
557,assistant,0.7025531,0.70255315,0,basic_no_format,4.0,user,557, I,1688,12,suca,5,42,557,330
558,assistant,0.11292738,0.112927385,0,basic_no_format,4.0,user,558, plant,1689,12,suca,5,43,558,331
559,assistant,0.00961952,0.009619524,0,basic_no_format,4.0,user,559, them,1690,12,suca,5,44,559,332
560,assistant,0.95026696,0.95026696,0,basic_no_format,4.0,user,560,?,1691,12,suca,5,45,560,333
561,assistant,0.18964379,0.18964379,0,basic_no_format,4.0,user,561, Please,1692,12,suca,5,46,561,334
562,assistant,0.0596208,0.059620794,0,basic_no_format,4.0,user,562, keep,1693,12,suca,5,47,562,335
563,assistant,0.9945609,0.9945609,0,basic_no_format,4.0,user,563, it,1694,12,suca,5,48,563,336
564,assistant,0.9271196,0.9271196,0,basic_no_format,4.0,user,564, short,1695,12,suca,5,49,564,337
565,assistant,0.91979635,0.91979635,0,basic_no_format,4.0,user,565, and,1696,12,suca,5,50,565,338
566,assistant,0.01408337,0.014083371,0,basic_no_format,4.0,user,566, simple,1697,12,suca,5,51,566,339
567,assistant,0.9917165,0.99171644,0,basic_no_format,4.0,user,567,"!
",1698,12,suca,5,52,567,340
568,assistant,0.4406519,0.44065186,0,basic_no_format,5.0,cot,568,The,1699,12,suca,6,1,568,341
569,assistant,0.00359979,0.0035997878,0,basic_no_format,5.0,cot,569, user,1700,12,suca,6,2,569,342
570,assistant,0.00198553,0.0019855332,0,basic_no_format,5.0,cot,570, wants,1701,12,suca,6,3,570,343
571,assistant,0.00942413,0.00942413,0,basic_no_format,5.0,cot,571,:,1702,12,suca,6,4,571,344
572,assistant,0.08588732,0.08588732,0,basic_no_format,5.0,cot,572, easiest,1703,12,suca,6,5,572,345
573,assistant,0.18100601,0.18100603,0,basic_no_format,5.0,cot,573, place,1704,12,suca,6,6,573,346
574,assistant,0.09750421,0.09750421,0,basic_no_format,5.0,cot,574, to,1705,12,suca,6,7,574,347
575,assistant,0.07720503,0.07720503,0,basic_no_format,5.0,cot,575, grow,1706,12,suca,6,8,575,348
576,assistant,0.0016206,0.0016205976,0,basic_no_format,5.0,cot,576, tomatoes,1707,12,suca,6,9,576,349
577,assistant,0.01236426,0.0123642655,0,basic_no_format,5.0,cot,577, –,1708,12,suca,6,10,577,350
578,assistant,0.26369274,0.26369274,0,basic_no_format,5.0,cot,578, inside,1709,12,suca,6,11,578,351
579,assistant,0.6653482,0.6653482,0,basic_no_format,5.0,cot,579, or,1710,12,suca,6,12,579,352
580,assistant,0.99608225,0.99608225,0,basic_no_format,5.0,cot,580, outdoors,1711,12,suca,6,13,580,353
581,assistant,0.0151828,0.015182803,0,basic_no_format,5.0,cot,581, –,1712,12,suca,6,14,581,354
582,assistant,0.08507523,0.08507523,0,basic_no_format,5.0,cot,582, given,1713,12,suca,6,15,582,355
583,assistant,0.45484412,0.45484412,0,basic_no_format,5.0,cot,583, skill,1714,12,suca,6,16,583,356
584,assistant,0.6324758,0.6324758,0,basic_no_format,5.0,cot,584, level,1715,12,suca,6,17,584,357
585,assistant,0.00247302,0.0024730219,0,basic_no_format,5.0,cot,585,.,1716,12,suca,6,18,585,358
586,assistant,0.00668036,0.0066803615,0,basic_no_format,5.0,cot,586, Lives,1717,12,suca,6,19,586,359
587,assistant,0.2880982,0.2880982,0,basic_no_format,5.0,cot,587, in,1718,12,suca,6,20,587,360
588,assistant,0.0007897,0.00078970275,0,basic_no_format,5.0,cot,588, Austin,1719,12,suca,6,21,588,361
589,assistant,0.03027612,0.03027612,0,basic_no_format,5.0,cot,589, TX,1720,12,suca,6,22,589,362
590,assistant,0.00778435,0.007784352,0,basic_no_format,5.0,cot,590,.,1721,12,suca,6,23,590,363
591,assistant,0.04306201,0.04306201,0,basic_no_format,5.0,cot,591, Recommendations,1722,12,suca,6,24,591,364
592,assistant,0.00909514,0.009095138,0,basic_no_format,5.0,cot,592, for,1723,12,suca,6,25,592,365
593,assistant,0.04248654,0.042486534,0,basic_no_format,5.0,cot,593, beginner,1724,12,suca,6,26,593,366
594,assistant,0.00282325,0.0028232464,0,basic_no_format,5.0,cot,594,.,1725,12,suca,6,27,594,367
595,assistant,0.02941766,0.02941766,0,basic_no_format,5.0,cot,595, When,1726,12,suca,6,28,595,368
596,assistant,0.92918366,0.92918366,0,basic_no_format,5.0,cot,596, to,1727,12,suca,6,29,596,369
597,assistant,0.9074954,0.9074954,0,basic_no_format,5.0,cot,597, plant,1728,12,suca,6,30,597,370
598,assistant,0.04136035,0.04136035,0,basic_no_format,5.0,cot,598,.,1729,12,suca,6,31,598,371
599,assistant,0.03746132,0.03746132,0,basic_no_format,5.0,cot,599, Keep,1730,12,suca,6,32,599,372
600,assistant,0.64978397,0.64978397,0,basic_no_format,5.0,cot,600, it,1731,12,suca,6,33,600,373
601,assistant,0.27735284,0.27735284,0,basic_no_format,5.0,cot,601, short,1732,12,suca,6,34,601,374
602,assistant,0.02385339,0.02385339,0,basic_no_format,5.0,cot,602, and,1733,12,suca,6,35,602,375
603,assistant,0.11657392,0.11657392,0,basic_no_format,5.0,cot,603, simple,1734,12,suca,6,36,603,376
604,assistant,0.48994297,0.48994297,0,basic_no_format,5.0,cot,604,.,1735,12,suca,6,37,604,377
605,assistant,0.03337496,0.033374958,0,basic_no_format,5.0,cot,605, The,1736,12,suca,6,38,605,378
606,assistant,0.00763322,0.007633221,0,basic_no_format,5.0,cot,606, assistant,1737,12,suca,6,39,606,379
607,assistant,0.00304392,0.0030439163,0,basic_no_format,5.0,cot,607, should,1738,12,suca,6,40,607,380
608,assistant,0.0368148,0.036814798,0,basic_no_format,5.0,cot,608, give,1739,12,suca,6,41,608,381
609,assistant,0.27897945,0.27897945,0,basic_no_format,5.0,cot,609, concise,1740,12,suca,6,42,609,382
610,assistant,0.71545166,0.7154517,0,basic_no_format,5.0,cot,610, suggestions,1741,12,suca,6,43,610,383
611,assistant,0.55000585,0.55000585,0,basic_no_format,5.0,cot,611,:,1742,12,suca,6,44,611,384
612,assistant,0.97485226,0.9748522,0,basic_no_format,5.0,cot,612, outdoors,1743,12,suca,6,45,612,385
613,assistant,0.49456227,0.49456227,0,basic_no_format,5.0,cot,613, in,1744,12,suca,6,46,613,386
614,assistant,0.842756,0.84275603,0,basic_no_format,5.0,cot,614, early,1745,12,suca,6,47,614,387
615,assistant,0.96631783,0.96631783,0,basic_no_format,5.0,cot,615, spring,1746,12,suca,6,48,615,388
616,assistant,0.74367493,0.743675,0,basic_no_format,5.0,cot,616, after,1747,12,suca,6,49,616,389
617,assistant,0.6156223,0.6156223,0,basic_no_format,5.0,cot,617, last,1748,12,suca,6,50,617,390
618,assistant,0.9675181,0.9675181,0,basic_no_format,5.0,cot,618, frost,1749,12,suca,6,51,618,391
619,assistant,0.31763217,0.31763217,0,basic_no_format,5.0,cot,619, date,1750,12,suca,6,52,619,392
620,assistant,0.11557418,0.11557418,0,basic_no_format,5.0,cot,620, (,1751,12,suca,6,53,620,393
621,assistant,0.12199964,0.121999644,0,basic_no_format,5.0,cot,621,maybe,1752,12,suca,6,54,621,394
622,assistant,0.01273972,0.012739719,0,basic_no_format,5.0,cot,622, mid,1753,12,suca,6,55,622,395
623,assistant,0.8071468,0.8071468,0,basic_no_format,5.0,cot,623,-M,1754,12,suca,6,56,623,396
624,assistant,0.7822086,0.7822086,0,basic_no_format,5.0,cot,624,arch,1755,12,suca,6,57,624,397
625,assistant,0.06605895,0.06605895,0,basic_no_format,5.0,cot,625,).,1756,12,suca,6,58,625,398
626,assistant,0.16684507,0.16684507,0,basic_no_format,5.0,cot,626, Since,1757,12,suca,6,59,626,399
627,assistant,0.46849388,0.46849388,0,basic_no_format,5.0,cot,627, Austin,1758,12,suca,6,60,627,400
628,assistant,0.01715944,0.017159441,0,basic_no_format,5.0,cot,628,:,1759,12,suca,6,61,628,401
629,assistant,0.10385461,0.10385461,0,basic_no_format,5.0,cot,629, last,1760,12,suca,6,62,629,402
630,assistant,0.8887004,0.8887004,0,basic_no_format,5.0,cot,630, frost,1761,12,suca,6,63,630,403
631,assistant,0.02997874,0.029978735,0,basic_no_format,5.0,cot,631, around,1762,12,suca,6,64,631,404
632,assistant,0.00282837,0.0028283654,0,basic_no_format,5.0,cot,632, mid,1763,12,suca,6,65,632,405
633,assistant,0.1341808,0.1341808,0,basic_no_format,5.0,cot,633, March,1764,12,suca,6,66,633,406
634,assistant,0.0633029,0.0633029,0,basic_no_format,5.0,cot,634,.,1765,12,suca,6,67,634,407
635,assistant,0.0207619,0.0207619,0,basic_no_format,5.0,cot,635, Suggest,1766,12,suca,6,68,635,408
636,assistant,0.02659165,0.026591651,0,basic_no_format,5.0,cot,636, using,1767,12,suca,6,69,636,409
637,assistant,0.81214505,0.81214505,0,basic_no_format,5.0,cot,637, raised,1768,12,suca,6,70,637,410
638,assistant,0.34645027,0.3464503,0,basic_no_format,5.0,cot,638, beds,1769,12,suca,6,71,638,411
639,assistant,0.01881279,0.018812789,0,basic_no_format,5.0,cot,639,",",1770,12,suca,6,72,639,412
640,assistant,0.4880032,0.4880032,0,basic_no_format,5.0,cot,640, containers,1771,12,suca,6,73,640,413
641,assistant,0.10584003,0.10584003,0,basic_no_format,5.0,cot,641,.,1772,12,suca,6,74,641,414
642,assistant,0.06733218,0.067332186,0,basic_no_format,5.0,cot,642, For,1773,12,suca,6,75,642,415
643,assistant,0.44056585,0.44056585,0,basic_no_format,5.0,cot,643, indoors,1774,12,suca,6,76,643,416
644,assistant,0.5668133,0.5668133,0,basic_no_format,5.0,cot,644,:,1775,12,suca,6,77,644,417
645,assistant,0.1880551,0.1880551,0,basic_no_format,5.0,cot,645, not,1776,12,suca,6,78,645,418
646,assistant,0.708092,0.70809203,0,basic_no_format,5.0,cot,646, ideal,1777,12,suca,6,79,646,419
647,assistant,0.31200227,0.31200227,0,basic_no_format,5.0,cot,647, if,1778,12,suca,6,80,647,420
648,assistant,0.9807034,0.9807035,0,basic_no_format,5.0,cot,648, skill,1779,12,suca,6,81,648,421
649,assistant,0.74981576,0.74981576,0,basic_no_format,5.0,cot,649, low,1780,12,suca,6,82,649,422
650,assistant,0.9280973,0.92809725,0,basic_no_format,5.0,cot,650,.,1781,12,suca,6,83,650,423
651,assistant,0.43052185,0.43052185,0,basic_no_format,5.0,cot,651, So,1782,12,suca,6,84,651,424
652,assistant,0.7864731,0.7864731,0,basic_no_format,5.0,cot,652, outdoors,1783,12,suca,6,85,652,425
653,assistant,0.85811394,0.85811394,0,basic_no_format,5.0,cot,653,.,1784,12,suca,6,86,653,426
654,assistant,0.10357569,0.10357569,0,basic_no_format,5.0,cot,654, Provide,1785,12,suca,6,87,654,427
655,assistant,0.02738434,0.027384343,0,basic_no_format,5.0,cot,655, simple,1786,12,suca,6,88,655,428
656,assistant,0.11792336,0.11792336,0,basic_no_format,5.0,cot,656, steps,1787,12,suca,6,89,656,429
657,assistant,0.19441262,0.19441262,0,basic_no_format,5.0,cot,657,.,1788,12,suca,6,90,657,430
658,assistant,0.5555008,0.5555008,0,basic_no_format,5.0,cot,658, Keep,1789,12,suca,6,91,658,431
659,assistant,0.81068546,0.81068546,0,basic_no_format,5.0,cot,659, short,1790,12,suca,6,92,659,432
660,assistant,0.7357004,0.7357004,0,basic_no_format,5.0,cot,660,.,1791,12,suca,6,93,660,433
661,assistant,0.5493335,0.5493335,0,basic_no_format,5.0,cot,661, We'll,1792,12,suca,6,94,661,434
662,assistant,0.2589175,0.2589175,0,basic_no_format,5.0,cot,662, deliver,1793,12,suca,6,95,662,435
663,assistant,0.99572694,0.99572694,0,basic_no_format,5.0,cot,663,".
",1794,12,suca,6,96,663,436
664,assistant,0.99986506,0.99986506,0,basic_no_format,6.0,assistant,664,**,1795,12,suca,7,1,664,437
665,assistant,0.9998084,0.9998084,0,basic_no_format,6.0,assistant,665,E,1796,12,suca,7,2,665,438
666,assistant,0.999874,0.999874,0,basic_no_format,6.0,assistant,666,asi,1797,12,suca,7,3,666,439
667,assistant,0.99999464,0.99999464,0,basic_no_format,6.0,assistant,667,est,1798,12,suca,7,4,667,440
668,assistant,0.9997812,0.9997812,0,basic_no_format,6.0,assistant,668, for,1799,12,suca,7,5,668,441
669,assistant,0.99993306,0.999933,0,basic_no_format,6.0,assistant,669, a,1800,12,suca,7,6,669,442
670,assistant,0.9997693,0.9997693,0,basic_no_format,6.0,assistant,670, beginner,1801,12,suca,7,7,670,443
671,assistant,0.99967754,0.99967754,0,basic_no_format,6.0,assistant,671, in,1802,12,suca,7,8,671,444
672,assistant,0.9996979,0.9996979,0,basic_no_format,6.0,assistant,672, Austin,1803,12,suca,7,9,672,445
673,assistant,0.9999485,0.9999485,0,basic_no_format,6.0,assistant,673, (,1804,12,suca,7,10,673,446
674,assistant,0.9999838,0.9999838,0,basic_no_format,6.0,assistant,674,TX,1805,12,suca,7,11,674,447
675,assistant,0.9998482,0.9998481,0,basic_no_format,6.0,assistant,675,)**,1806,12,suca,7,12,675,448
676,assistant,0.999302,0.999302,0,basic_no_format,6.0,assistant,676,"  
",1807,12,suca,7,13,676,449
677,assistant,0.99917346,0.99917346,0,basic_no_format,6.0,assistant,677,-,1808,12,suca,7,14,677,450
678,assistant,0.99994457,0.99994457,0,basic_no_format,6.0,assistant,678, **,1809,12,suca,7,15,678,451
679,assistant,0.9999678,0.9999678,0,basic_no_format,6.0,assistant,679,Best,1810,12,suca,7,16,679,452
