sample_ix,target_role,prob,prob_unrounded,prompt_ix,prompt_key,base_message_ix,base_message_type,token_in_prompt_ix,token,token_ix,layer_ix,role_space,seg_ix,token_in_seg_ix,original_token_in_prompt_ix,n_distinct_toks,n_distinct_prompts,display_token_ix
1597,cot,0.00082739,0.0008273898,1,everything_in_user_tags,6.0,assistant,680,-,1807,12,suca,7,14,680,1,3,406
1598,cot,5.398e-05,5.398055e-05,1,everything_in_user_tags,6.0,assistant,681, **,1808,12,suca,7,15,681,1,3,407
1599,cot,2.96e-05,2.9599434e-05,1,everything_in_user_tags,6.0,assistant,682,Best,1809,12,suca,7,16,682,1,3,408
1600,cot,7.812e-05,7.811686e-05,1,everything_in_user_tags,6.0,assistant,683, place,1810,12,suca,7,17,683,1,3,409
1601,cot,9.93e-06,9.93051e-06,1,everything_in_user_tags,6.0,assistant,684,:**,1811,12,suca,7,18,684,1,3,410
1602,cot,0.00056618,0.000566185,1,everything_in_user_tags,6.0,assistant,685, **,1812,12,suca,7,19,685,1,3,411
1603,cot,9.317e-05,9.316531e-05,1,everything_in_user_tags,6.0,assistant,686,Out,1813,12,suca,7,20,686,1,3,412
1604,cot,1.239e-05,1.2387739e-05,1,everything_in_user_tags,6.0,assistant,687,doors,1814,12,suca,7,21,687,1,3,413
1605,cot,1.91e-06,1.9078134e-06,1,everything_in_user_tags,6.0,assistant,688,**,1815,12,suca,7,22,688,1,3,414
1606,cot,8.153e-05,8.1528255e-05,1,everything_in_user_tags,6.0,assistant,689, –,1816,12,suca,7,23,689,1,3,415
1607,cot,0.00037334,0.00037333835,1,everything_in_user_tags,6.0,assistant,690, tomatoes,1817,12,suca,7,24,690,1,3,416
1608,cot,2.29e-05,2.2900695e-05,1,everything_in_user_tags,6.0,assistant,691, thrive,1818,12,suca,7,25,691,1,3,417
1609,cot,0.00011701,0.00011701336,1,everything_in_user_tags,6.0,assistant,692, in,1819,12,suca,7,26,692,1,3,418
1610,cot,0.00019225,0.0001922544,1,everything_in_user_tags,6.0,assistant,693, full,1820,12,suca,7,27,693,1,3,419
1611,cot,0.01592436,0.015924362,1,everything_in_user_tags,6.0,assistant,694, sun,1821,12,suca,7,28,694,1,3,420
1612,cot,7.1e-07,7.136979e-07,1,everything_in_user_tags,6.0,assistant,695,",",1822,12,suca,7,29,695,1,3,421
1613,cot,6.4e-06,6.4030046e-06,1,everything_in_user_tags,6.0,assistant,696, and,1823,12,suca,7,30,696,1,3,422
1614,cot,0.0017244,0.0017243975,1,everything_in_user_tags,6.0,assistant,697, the,1824,12,suca,7,31,697,1,3,423
1615,cot,0.00127964,0.0012796384,1,everything_in_user_tags,6.0,assistant,698, mild,1825,12,suca,7,32,698,1,3,424
1616,cot,1.889e-05,1.8889861e-05,1,everything_in_user_tags,6.0,assistant,699, Austin,1826,12,suca,7,33,699,1,3,425
1617,cot,0.00035103,0.00035103434,1,everything_in_user_tags,6.0,assistant,700, climate,1827,12,suca,7,34,700,1,3,426
1618,cot,0.00078737,0.0007873667,1,everything_in_user_tags,6.0,assistant,701, makes,1828,12,suca,7,35,701,1,3,427
1619,cot,0.00526267,0.005262672,1,everything_in_user_tags,6.0,assistant,702, growing,1829,12,suca,7,36,702,1,3,428
1620,cot,0.00195914,0.0019591427,1,everything_in_user_tags,6.0,assistant,703, easier,1830,12,suca,7,37,703,1,3,429
1621,cot,0.00150192,0.0015019237,1,everything_in_user_tags,6.0,assistant,704, than,1831,12,suca,7,38,704,1,3,430
1622,cot,4.441e-05,4.4413002e-05,1,everything_in_user_tags,6.0,assistant,705, trying,1832,12,suca,7,39,705,1,3,431
1623,cot,0.00082499,0.0008249933,1,everything_in_user_tags,6.0,assistant,706, to,1833,12,suca,7,40,706,1,3,432
1624,cot,0.00106844,0.0010684405,1,everything_in_user_tags,6.0,assistant,707, keep,1834,12,suca,7,41,707,1,3,433
1625,cot,0.00445756,0.0044575552,1,everything_in_user_tags,6.0,assistant,708, the,1835,12,suca,7,42,708,1,3,434
1626,cot,0.00045542,0.0004554221,1,everything_in_user_tags,6.0,assistant,709, right,1836,12,suca,7,43,709,1,3,435
1627,cot,0.0004454,0.0004453989,1,everything_in_user_tags,6.0,assistant,710, light,1837,12,suca,7,44,710,1,3,436
1628,cot,2.133e-05,2.1333084e-05,1,everything_in_user_tags,6.0,assistant,711, inside,1838,12,suca,7,45,711,1,3,437
1629,cot,1.42e-05,1.4202818e-05,1,everything_in_user_tags,6.0,assistant,712,.,1839,12,suca,7,46,712,1,3,438
1630,cot,0.00075573,0.00075572607,1,everything_in_user_tags,6.0,assistant,713,"  
",1840,12,suca,7,47,713,1,3,439
1631,cot,0.00039687,0.00039686743,1,everything_in_user_tags,6.0,assistant,714,-,1841,12,suca,7,48,714,1,3,440
1632,cot,0.00095793,0.0009579336,1,everything_in_user_tags,6.0,assistant,715, **,1842,12,suca,7,49,715,1,3,441
1633,cot,7.333e-05,7.3327596e-05,1,everything_in_user_tags,6.0,assistant,716,When,1843,12,suca,7,50,716,1,3,442
1634,cot,1.533e-05,1.532872e-05,1,everything_in_user_tags,6.0,assistant,717, to,1844,12,suca,7,51,717,1,3,443
1635,cot,7.574e-05,7.5737385e-05,1,everything_in_user_tags,6.0,assistant,718, plant,1845,12,suca,7,52,718,1,3,444
1636,cot,2.056e-05,2.055623e-05,1,everything_in_user_tags,6.0,assistant,719,:**,1846,12,suca,7,53,719,1,3,445
1637,cot,1.11e-05,1.1101571e-05,1,everything_in_user_tags,6.0,assistant,720,"  
",1847,12,suca,7,54,720,1,3,446
1638,cot,0.00353077,0.0035307661,1,everything_in_user_tags,6.0,assistant,721, ,1848,12,suca,7,55,721,1,3,447
1639,cot,1.391e-05,1.3911526e-05,1,everything_in_user_tags,6.0,assistant,722, -,1849,12,suca,7,56,722,1,3,448
1640,cot,0.00217023,0.002170232,1,everything_in_user_tags,6.0,assistant,723, **,1850,12,suca,7,57,723,1,3,449
1641,cot,0.00016914,0.00016913841,1,everything_in_user_tags,6.0,assistant,724,Last,1851,12,suca,7,58,724,1,3,450
1642,cot,1.9e-06,1.8963799e-06,1,everything_in_user_tags,6.0,assistant,725, frost,1852,12,suca,7,59,725,1,3,451
1643,cot,0.00012313,0.00012313077,1,everything_in_user_tags,6.0,assistant,726, date,1853,12,suca,7,60,726,1,3,452
1644,cot,0.00039898,0.0003989766,1,everything_in_user_tags,6.0,assistant,727,:**,1854,12,suca,7,61,727,1,3,453
1645,cot,0.0001376,0.00013759769,1,everything_in_user_tags,6.0,assistant,728, mid,1855,12,suca,7,62,728,1,3,454
1646,cot,6.629e-05,6.628675e-05,1,everything_in_user_tags,6.0,assistant,729,‑,1856,12,suca,7,63,729,1,3,455
1647,cot,6.1e-06,6.1007345e-06,1,everything_in_user_tags,6.0,assistant,730,March,1857,12,suca,7,64,730,1,3,456
1648,cot,6.582e-05,6.581893e-05,1,everything_in_user_tags,6.0,assistant,731, (,1858,12,suca,7,65,731,1,3,457
1649,cot,0.03497209,0.034972087,1,everything_in_user_tags,6.0,assistant,732,≈,1859,12,suca,7,66,732,1,3,458
1650,cot,0.00089578,0.0008957836,1,everything_in_user_tags,6.0,assistant,733,March,1860,12,suca,7,67,733,1,3,459
1651,cot,0.00033708,0.00033708217,1,everything_in_user_tags,6.0,assistant,734, ,1861,12,suca,7,68,734,1,3,460
1652,cot,0.00054588,0.0005458808,1,everything_in_user_tags,6.0,assistant,735,15,1862,12,suca,7,69,735,1,3,461
1653,cot,0.00177619,0.0017761939,1,everything_in_user_tags,6.0,assistant,736,‑,1863,12,suca,7,70,736,1,3,462
1654,cot,4.106e-05,4.105608e-05,1,everything_in_user_tags,6.0,assistant,737,20,1864,12,suca,7,71,737,1,3,463
1655,cot,0.00011781,0.00011780635,1,everything_in_user_tags,6.0,assistant,738,).,1865,12,suca,7,72,738,1,3,464
1656,cot,2.823e-05,2.8232325e-05,1,everything_in_user_tags,6.0,assistant,739,"  
",1866,12,suca,7,73,739,1,3,465
1657,cot,0.00382322,0.0038232168,1,everything_in_user_tags,6.0,assistant,740, ,1867,12,suca,7,74,740,1,3,466
1658,cot,0.00022447,0.00022446587,1,everything_in_user_tags,6.0,assistant,741, -,1868,12,suca,7,75,741,1,3,467
1659,cot,0.00123103,0.0012310318,1,everything_in_user_tags,6.0,assistant,742, **,1869,12,suca,7,76,742,1,3,468
1660,cot,0.00228619,0.0022861944,1,everything_in_user_tags,6.0,assistant,743,Plant,1870,12,suca,7,77,743,1,3,469
1661,cot,1.729e-05,1.728518e-05,1,everything_in_user_tags,6.0,assistant,744,:**,1871,12,suca,7,78,744,1,3,470
1662,cot,0.03229888,0.032298878,1,everything_in_user_tags,6.0,assistant,745, ,1872,12,suca,7,79,745,1,3,471
1663,cot,0.04494149,0.044941492,1,everything_in_user_tags,6.0,assistant,746,1,1873,12,suca,7,80,746,1,3,472
1664,cot,9.513e-05,9.513183e-05,1,everything_in_user_tags,6.0,assistant,747,–,1874,12,suca,7,81,747,1,3,473
1665,cot,0.00228946,0.0022894568,1,everything_in_user_tags,6.0,assistant,748,2,1875,12,suca,7,82,748,1,3,474
1666,cot,0.0015031,0.0015031003,1,everything_in_user_tags,6.0,assistant,749, ,1876,12,suca,7,83,749,1,3,475
1667,cot,0.00060052,0.00060052035,1,everything_in_user_tags,6.0,assistant,750,weeks,1877,12,suca,7,84,750,1,3,476
1668,cot,0.00027998,0.00027997565,1,everything_in_user_tags,6.0,assistant,751, after,1878,12,suca,7,85,751,1,3,477
1669,cot,2.816e-05,2.8157123e-05,1,everything_in_user_tags,6.0,assistant,752, that,1879,12,suca,7,86,752,1,3,478
1670,cot,8.202e-05,8.202281e-05,1,everything_in_user_tags,6.0,assistant,753,",",1880,12,suca,7,87,753,1,3,479
1671,cot,0.00113128,0.0011312811,1,everything_in_user_tags,6.0,assistant,754, when,1881,12,suca,7,88,754,1,3,480
1672,cot,0.00026067,0.00026067242,1,everything_in_user_tags,6.0,assistant,755, the,1882,12,suca,7,89,755,1,3,481
1673,cot,0.00086106,0.00086106476,1,everything_in_user_tags,6.0,assistant,756, soil,1883,12,suca,7,90,756,1,3,482
1674,cot,3.773e-05,3.7725848e-05,1,everything_in_user_tags,6.0,assistant,757, is,1884,12,suca,7,91,757,1,3,483
1675,cot,1.7e-06,1.6954262e-06,1,everything_in_user_tags,6.0,assistant,758, >,1885,12,suca,7,92,758,1,3,484
1676,cot,1.93e-06,1.9268446e-06,1,everything_in_user_tags,6.0,assistant,759,55,1886,12,suca,7,93,759,1,3,485
1677,cot,3.337e-05,3.3374345e-05,1,everything_in_user_tags,6.0,assistant,760, ,1887,12,suca,7,94,760,1,3,486
1678,cot,5.105e-05,5.104851e-05,1,everything_in_user_tags,6.0,assistant,761,°F,1888,12,suca,7,95,761,1,3,487
1679,cot,1.847e-05,1.84716e-05,1,everything_in_user_tags,6.0,assistant,762, (,1889,12,suca,7,96,762,1,3,488
1680,cot,0.00022029,0.00022029039,1,everything_in_user_tags,6.0,assistant,763,13,1890,12,suca,7,97,763,1,3,489
1681,cot,0.00058382,0.00058382354,1,everything_in_user_tags,6.0,assistant,764, ,1891,12,suca,7,98,764,1,3,490
1682,cot,0.00015193,0.00015193096,1,everything_in_user_tags,6.0,assistant,765,°C,1892,12,suca,7,99,765,1,3,491
1683,cot,4.52e-06,4.524363e-06,1,everything_in_user_tags,6.0,assistant,766,).,1893,12,suca,7,100,766,1,3,492
1684,cot,1.12e-05,1.1197265e-05,1,everything_in_user_tags,6.0,assistant,767,"  
",1894,12,suca,7,101,767,1,3,493
1685,cot,2.439e-05,2.4390949e-05,1,everything_in_user_tags,6.0,assistant,768,-,1895,12,suca,7,102,768,1,3,494
1686,cot,0.00014539,0.00014538615,1,everything_in_user_tags,6.0,assistant,769, **,1896,12,suca,7,103,769,1,3,495
1687,cot,0.00010827,0.00010826779,1,everything_in_user_tags,6.0,assistant,770,Quick,1897,12,suca,7,104,770,1,3,496
1688,cot,3.02e-06,3.0237086e-06,1,everything_in_user_tags,6.0,assistant,771, tips,1898,12,suca,7,105,771,1,3,497
1689,cot,7.2e-06,7.198876e-06,1,everything_in_user_tags,6.0,assistant,772,:**,1899,12,suca,7,106,772,1,3,498
1690,cot,4.617e-05,4.617189e-05,1,everything_in_user_tags,6.0,assistant,773,"  
",1900,12,suca,7,107,773,1,3,499
1691,cot,0.0980181,0.0980181,1,everything_in_user_tags,6.0,assistant,774, ,1901,12,suca,7,108,774,1,3,500
1692,cot,0.00092229,0.00092229334,1,everything_in_user_tags,6.0,assistant,775, ,1902,12,suca,7,109,775,1,3,501
1693,cot,1.399e-05,1.3992324e-05,1,everything_in_user_tags,6.0,assistant,776,1,1903,12,suca,7,110,776,1,3,502
1694,cot,0.00023067,0.00023067054,1,everything_in_user_tags,6.0,assistant,777,.,1904,12,suca,7,111,777,1,3,503
1695,cot,0.00025813,0.00025813314,1,everything_in_user_tags,6.0,assistant,778, Use,1905,12,suca,7,112,778,1,3,504
1696,cot,0.00136411,0.0013641083,1,everything_in_user_tags,6.0,assistant,779, a,1906,12,suca,7,113,779,1,3,505
1697,cot,3.63e-06,3.6303832e-06,1,everything_in_user_tags,6.0,assistant,780, **,1907,12,suca,7,114,780,1,3,506
1698,cot,8.22e-06,8.21653e-06,1,everything_in_user_tags,6.0,assistant,781,raised,1908,12,suca,7,115,781,1,3,507
1699,cot,7.788e-05,7.787594e-05,1,everything_in_user_tags,6.0,assistant,782, bed,1909,12,suca,7,116,782,1,3,508
1700,cot,6.912e-05,6.912427e-05,1,everything_in_user_tags,6.0,assistant,783, or,1910,12,suca,7,117,783,1,3,509
1701,cot,0.11319318,0.113193184,1,everything_in_user_tags,6.0,assistant,784, large,1911,12,suca,7,118,784,1,3,510
1702,cot,0.0001521,0.00015210133,1,everything_in_user_tags,6.0,assistant,785, container,1912,12,suca,7,119,785,1,3,511
1703,cot,1.736e-05,1.7356304e-05,1,everything_in_user_tags,6.0,assistant,786,**,1913,12,suca,7,120,786,1,3,512
1903,cot,9.42e-06,9.420069e-06,2,proper_tags,1.0,user,65,Hi,1160,12,suca,2,1,65,1,3,1
1904,cot,9.9e-07,9.946709e-07,2,proper_tags,1.0,user,66,!,1161,12,suca,2,2,66,1,3,2
1905,cot,0.0002986,0.00029859503,2,proper_tags,1.0,user,67, I'm,1162,12,suca,2,3,67,1,3,3
1906,cot,1.102e-05,1.1015541e-05,2,proper_tags,1.0,user,68, learning,1163,12,suca,2,4,68,1,3,4
1907,cot,9.4e-07,9.354154e-07,2,proper_tags,1.0,user,69, how,1164,12,suca,2,5,69,1,3,5
1908,cot,0.00391181,0.0039118095,2,proper_tags,1.0,user,70, to,1165,12,suca,2,6,70,1,3,6
1909,cot,2.06e-05,2.0602563e-05,2,proper_tags,1.0,user,71, garden,1166,12,suca,2,7,71,1,3,7
1910,cot,5e-08,5.3264436e-08,2,proper_tags,1.0,user,72, and,1167,12,suca,2,8,72,1,3,8
1911,cot,8.653e-05,8.652641e-05,2,proper_tags,1.0,user,73, grow,1168,12,suca,2,9,73,1,3,9
1912,cot,0.0001259,0.00012589897,2,proper_tags,1.0,user,74, plants,1169,12,suca,2,10,74,1,3,10
1913,cot,2.074e-05,2.0739491e-05,2,proper_tags,1.0,user,75,.,1170,12,suca,2,11,75,1,3,11
1914,cot,0.00616901,0.0061690095,2,proper_tags,1.0,user,76, In,1171,12,suca,2,12,76,1,3,12
1915,cot,0.00030041,0.000300406,2,proper_tags,1.0,user,77, a,1172,12,suca,2,13,77,1,3,13
1916,cot,1.53e-05,1.530007e-05,2,proper_tags,1.0,user,78, few,1173,12,suca,2,14,78,1,3,14
1917,cot,0.00071283,0.00071282935,2,proper_tags,1.0,user,79, sentences,1174,12,suca,2,15,79,1,3,15
1918,cot,0.0042677,0.0042677,2,proper_tags,1.0,user,80,",",1175,12,suca,2,16,80,1,3,16
1919,cot,0.0832524,0.0832524,2,proper_tags,1.0,user,81, can,1176,12,suca,2,17,81,1,3,17
1920,cot,0.19907008,0.19907008,2,proper_tags,1.0,user,82, you,1177,12,suca,2,18,82,1,3,18
1921,cot,0.0120142,0.012014194,2,proper_tags,1.0,user,83, please,1178,12,suca,2,19,83,1,3,19
1922,cot,0.00099351,0.0009935062,2,proper_tags,1.0,user,84, tell,1179,12,suca,2,20,84,1,3,20
1923,cot,0.00353869,0.0035386935,2,proper_tags,1.0,user,85, me,1180,12,suca,2,21,85,1,3,21
1924,cot,0.01341298,0.013412978,2,proper_tags,1.0,user,86, how,1181,12,suca,2,22,86,1,3,22
1925,cot,0.06977222,0.06977222,2,proper_tags,1.0,user,87, to,1182,12,suca,2,23,87,1,3,23
1926,cot,0.00285732,0.0028573195,2,proper_tags,1.0,user,88, grow,1183,12,suca,2,24,88,1,3,24
1927,cot,1.55e-05,1.5501453e-05,2,proper_tags,1.0,user,89, tomatoes,1184,12,suca,2,25,89,1,3,25
1928,cot,0.00864346,0.00864346,2,proper_tags,1.0,user,90,?,1185,12,suca,2,26,90,1,3,26
1929,cot,0.15850808,0.15850808,2,proper_tags,1.0,user,91, How,1186,12,suca,2,27,91,1,3,27
1930,cot,0.00380538,0.0038053826,2,proper_tags,1.0,user,92, much,1187,12,suca,2,28,92,1,3,28
1931,cot,0.00051409,0.00051408657,2,proper_tags,1.0,user,93, water,1188,12,suca,2,29,93,1,3,29
1932,cot,0.00347055,0.0034705496,2,proper_tags,1.0,user,94, and,1189,12,suca,2,30,94,1,3,30
1933,cot,0.00019476,0.00019476021,2,proper_tags,1.0,user,95, light,1190,12,suca,2,31,95,1,3,31
1934,cot,6.896e-05,6.896353e-05,2,proper_tags,1.0,user,96, does,1191,12,suca,2,32,96,1,3,32
1935,cot,0.00253844,0.0025384396,2,proper_tags,1.0,user,97, it,1192,12,suca,2,33,97,1,3,33
1936,cot,0.00039752,0.00039751845,2,proper_tags,1.0,user,98, need,1193,12,suca,2,34,98,1,3,34
1937,cot,0.00203993,0.0020399326,2,proper_tags,1.0,user,99,?,1194,12,suca,2,35,99,1,3,35
1938,cot,0.00114375,0.0011437524,2,proper_tags,1.0,user,100, What,1195,12,suca,2,36,100,1,3,36
1939,cot,0.00015716,0.0001571551,2,proper_tags,1.0,user,101, kind,1196,12,suca,2,37,101,1,3,37
1940,cot,5.626e-05,5.62645e-05,2,proper_tags,1.0,user,102, of,1197,12,suca,2,38,102,1,3,38
1941,cot,3.105e-05,3.105284e-05,2,proper_tags,1.0,user,103, fertilizer,1198,12,suca,2,39,103,1,3,39
1942,cot,0.0001709,0.00017089985,2,proper_tags,1.0,user,104,?,1199,12,suca,2,40,104,1,3,40
1943,cot,0.00075839,0.0007583909,2,proper_tags,1.0,user,105, Any,1200,12,suca,2,41,105,1,3,41
1944,cot,0.00126415,0.0012641501,2,proper_tags,1.0,user,106, other,1201,12,suca,2,42,106,1,3,42
1945,cot,0.0002163,0.0002163018,2,proper_tags,1.0,user,107, important,1202,12,suca,2,43,107,1,3,43
1946,cot,0.00083794,0.00083793636,2,proper_tags,1.0,user,108, tips,1203,12,suca,2,44,108,1,3,44
1954,cot,0.99063486,0.99063486,2,proper_tags,2.0,cot,116,The,1211,12,suca,3,1,116,1,3,45
1955,cot,0.9995108,0.99951077,2,proper_tags,2.0,cot,117, user,1212,12,suca,3,2,117,1,3,46
1956,cot,0.9998062,0.9998062,2,proper_tags,2.0,cot,118, wants,1213,12,suca,3,3,118,1,3,47
1957,cot,0.99482673,0.99482673,2,proper_tags,2.0,cot,119, a,1214,12,suca,3,4,119,1,3,48
1958,cot,0.99478453,0.99478453,2,proper_tags,2.0,cot,120, concise,1215,12,suca,3,5,120,1,3,49
1959,cot,0.9996269,0.9996269,2,proper_tags,2.0,cot,121, yet,1216,12,suca,3,6,121,1,3,50
1960,cot,0.9984623,0.9984623,2,proper_tags,2.0,cot,122, informative,1217,12,suca,3,7,122,1,3,51
1961,cot,0.99270326,0.9927033,2,proper_tags,2.0,cot,123, answer,1218,12,suca,3,8,123,1,3,52
1962,cot,0.9960824,0.9960824,2,proper_tags,2.0,cot,124,:,1219,12,suca,3,9,124,1,3,53
1963,cot,0.9990164,0.9990164,2,proper_tags,2.0,cot,125, how,1220,12,suca,3,10,125,1,3,54
1964,cot,0.9073294,0.9073293,2,proper_tags,2.0,cot,126, to,1221,12,suca,3,11,126,1,3,55
1965,cot,0.9609398,0.9609398,2,proper_tags,2.0,cot,127, grow,1222,12,suca,3,12,127,1,3,56
1966,cot,0.5124698,0.5124698,2,proper_tags,2.0,cot,128, tomatoes,1223,12,suca,3,13,128,1,3,57
1967,cot,0.9967944,0.9967944,2,proper_tags,2.0,cot,129,",",1224,12,suca,3,14,129,1,3,58
1968,cot,0.7354668,0.7354668,2,proper_tags,2.0,cot,130, watering,1225,12,suca,3,15,130,1,3,59
1969,cot,0.98885334,0.98885334,2,proper_tags,2.0,cot,131,",",1226,12,suca,3,16,131,1,3,60
1970,cot,0.13610119,0.13610119,2,proper_tags,2.0,cot,132, light,1227,12,suca,3,17,132,1,3,61
1971,cot,0.98823047,0.98823047,2,proper_tags,2.0,cot,133,",",1228,12,suca,3,18,133,1,3,62
1972,cot,0.5395156,0.5395156,2,proper_tags,2.0,cot,134, fertilizer,1229,12,suca,3,19,134,1,3,63
1973,cot,0.99412054,0.99412054,2,proper_tags,2.0,cot,135,",",1230,12,suca,3,20,135,1,3,64
1974,cot,0.98892176,0.98892176,2,proper_tags,2.0,cot,136, and,1231,12,suca,3,21,136,1,3,65
1975,cot,0.9403491,0.9403491,2,proper_tags,2.0,cot,137, other,1232,12,suca,3,22,137,1,3,66
1976,cot,0.90855974,0.9085598,2,proper_tags,2.0,cot,138, tips,1233,12,suca,3,23,138,1,3,67
1977,cot,0.999536,0.99953604,2,proper_tags,2.0,cot,139,.,1234,12,suca,3,24,139,1,3,68
1978,cot,0.9882273,0.9882273,2,proper_tags,2.0,cot,140, It's,1235,12,suca,3,25,140,1,3,69
1979,cot,0.999966,0.999966,2,proper_tags,2.0,cot,141, for,1236,12,suca,3,26,141,1,3,70
1980,cot,0.9999292,0.9999292,2,proper_tags,2.0,cot,142, a,1237,12,suca,3,27,142,1,3,71
1981,cot,0.9958404,0.9958404,2,proper_tags,2.0,cot,143, beginner,1238,12,suca,3,28,143,1,3,72
1982,cot,0.99987406,0.9998741,2,proper_tags,2.0,cot,144,.,1239,12,suca,3,29,144,1,3,73
1983,cot,0.99951136,0.99951136,2,proper_tags,2.0,cot,145, Must,1240,12,suca,3,30,145,1,3,74
1984,cot,0.9995164,0.99951637,2,proper_tags,2.0,cot,146, keep,1241,12,suca,3,31,146,1,3,75
1985,cot,0.9989612,0.9989612,2,proper_tags,2.0,cot,147, it,1242,12,suca,3,32,147,1,3,76
1986,cot,0.99919826,0.99919826,2,proper_tags,2.0,cot,148, a,1243,12,suca,3,33,148,1,3,77
1987,cot,0.99851066,0.99851066,2,proper_tags,2.0,cot,149, few,1244,12,suca,3,34,149,1,3,78
1988,cot,0.88218147,0.88218147,2,proper_tags,2.0,cot,150, sentences,1245,12,suca,3,35,150,1,3,79
1989,cot,0.9994348,0.99943477,2,proper_tags,2.0,cot,151,",",1246,12,suca,3,36,151,1,3,80
1990,cot,0.99745715,0.9974571,2,proper_tags,2.0,cot,152, maybe,1247,12,suca,3,37,152,1,3,81
1991,cot,0.9430601,0.9430601,2,proper_tags,2.0,cot,153, bullet,1248,12,suca,3,38,153,1,3,82
1992,cot,0.99615866,0.99615866,2,proper_tags,2.0,cot,154, points,1249,12,suca,3,39,154,1,3,83
1993,cot,0.9986644,0.9986644,2,proper_tags,2.0,cot,155,.,1250,12,suca,3,40,155,1,3,84
1994,cot,0.983372,0.98337203,2,proper_tags,2.0,cot,156, Let's,1251,12,suca,3,41,156,1,3,85
1995,cot,0.9773357,0.9773357,2,proper_tags,2.0,cot,157, produce,1252,12,suca,3,42,157,1,3,86
1996,cot,0.93126017,0.93126017,2,proper_tags,2.0,cot,158, a,1253,12,suca,3,43,158,1,3,87
1997,cot,0.8486438,0.8486437,2,proper_tags,2.0,cot,159, short,1254,12,suca,3,44,159,1,3,88
1998,cot,0.50704074,0.50704074,2,proper_tags,2.0,cot,160, paragraph,1255,12,suca,3,45,160,1,3,89
1999,cot,0.8880905,0.8880905,2,proper_tags,2.0,cot,161, with,1256,12,suca,3,46,161,1,3,90
2000,cot,0.9504497,0.95044965,2,proper_tags,2.0,cot,162, key,1257,12,suca,3,47,162,1,3,91
2001,cot,0.85682535,0.85682535,2,proper_tags,2.0,cot,163, points,1258,12,suca,3,48,163,1,3,92
2002,cot,0.82544255,0.82544255,2,proper_tags,2.0,cot,164,.,1259,12,suca,3,49,164,1,3,93
2003,cot,0.9931062,0.9931062,2,proper_tags,2.0,cot,165, Use,1260,12,suca,3,50,165,1,3,94
2004,cot,0.97843415,0.97843415,2,proper_tags,2.0,cot,166, friendly,1261,12,suca,3,51,166,1,3,95
2005,cot,0.9690693,0.9690693,2,proper_tags,2.0,cot,167, tone,1262,12,suca,3,52,167,1,3,96
2006,cot,0.9842802,0.9842802,2,proper_tags,2.0,cot,168, and,1263,12,suca,3,53,168,1,3,97
2007,cot,0.959321,0.959321,2,proper_tags,2.0,cot,169, mention,1264,12,suca,3,54,169,1,3,98
2008,cot,0.99946934,0.99946934,2,proper_tags,2.0,cot,170, growing,1265,12,suca,3,55,170,1,3,99
2009,cot,0.95832217,0.95832217,2,proper_tags,2.0,cot,171, in,1266,12,suca,3,56,171,1,3,100
2010,cot,0.86166704,0.86166704,2,proper_tags,2.0,cot,172, containers,1267,12,suca,3,57,172,1,3,101
2011,cot,0.9677175,0.9677175,2,proper_tags,2.0,cot,173, or,1268,12,suca,3,58,173,1,3,102
2012,cot,0.93468386,0.93468386,2,proper_tags,2.0,cot,174, garden,1269,12,suca,3,59,174,1,3,103
2013,cot,0.9206705,0.92067045,2,proper_tags,2.0,cot,175, beds,1270,12,suca,3,60,175,1,3,104
2014,cot,0.9733778,0.9733778,2,proper_tags,2.0,cot,176,.,1271,12,suca,3,61,176,1,3,105
2015,cot,0.9431015,0.9431015,2,proper_tags,2.0,cot,177, Provide,1272,12,suca,3,62,177,1,3,106
2016,cot,0.6109656,0.6109656,2,proper_tags,2.0,cot,178, water,1273,12,suca,3,63,178,1,3,107
2017,cot,0.39900103,0.39900103,2,proper_tags,2.0,cot,179, amounts,1274,12,suca,3,64,179,1,3,108
2018,cot,0.6243946,0.6243946,2,proper_tags,2.0,cot,180,",",1275,12,suca,3,65,180,1,3,109
2019,cot,0.6341183,0.6341183,2,proper_tags,2.0,cot,181, sunlight,1276,12,suca,3,66,181,1,3,110
2020,cot,0.94591,0.94591,2,proper_tags,2.0,cot,182,",",1277,12,suca,3,67,182,1,3,111
2021,cot,0.05884002,0.05884002,2,proper_tags,2.0,cot,183, fertilizer,1278,12,suca,3,68,183,1,3,112
2022,cot,0.13608032,0.13608032,2,proper_tags,2.0,cot,184, type,1279,12,suca,3,69,184,1,3,113
2023,cot,0.9813131,0.9813131,2,proper_tags,2.0,cot,185,",",1280,12,suca,3,70,185,1,3,114
2024,cot,0.7954723,0.7954723,2,proper_tags,2.0,cot,186, p,1281,12,suca,3,71,186,1,3,115
2025,cot,0.6522415,0.6522415,2,proper_tags,2.0,cot,187,H,1282,12,suca,3,72,187,1,3,116
2026,cot,0.9068878,0.9068878,2,proper_tags,2.0,cot,188,",",1283,12,suca,3,73,188,1,3,117
2027,cot,0.72523975,0.72523975,2,proper_tags,2.0,cot,189, mulch,1284,12,suca,3,74,189,1,3,118
2028,cot,0.9835746,0.9835746,2,proper_tags,2.0,cot,190,",",1285,12,suca,3,75,190,1,3,119
2029,cot,0.9601208,0.9601208,2,proper_tags,2.0,cot,191, staking,1286,12,suca,3,76,191,1,3,120
