token_ix,token_id,output_id,output_prob,token,prompt_ix,sample_ix,condition,original_role,system,user,cot,assistant,content_token_ix
254,3411,777,0.99, water,0,254,correct_tags,assistant,4.483393e-06,1.1208637e-05,3.9872717e-05,0.99994445,235
255,777,2384,1.0, per,0,255,correct_tags,assistant,4.8637247e-08,4.3895696e-08,1.6653183e-05,0.9999833,236
256,2384,11,0.47, week,0,256,correct_tags,assistant,1.3712729e-06,1.9527812e-05,0.00013563405,0.9998435,237
257,11,13958,0.7,",",0,257,correct_tags,assistant,3.784326e-08,5.7539586e-07,4.761602e-06,0.99999464,238
258,13958,290,0.78, keeping,0,258,correct_tags,assistant,1.0919981e-05,9.0796824e-08,1.7646518e-05,0.9999714,239
259,290,22390,1.0, the,0,259,correct_tags,assistant,9.7249846e-05,7.4277277e-06,2.236241e-05,0.9998729,240
260,22390,31454,0.79, soil,0,260,correct_tags,assistant,1.1620081e-06,1.1730049e-05,7.580439e-06,0.9999795,241
261,31454,23364,0.99, consistently,0,261,correct_tags,assistant,1.5892536e-07,2.1034994e-08,1.991365e-06,0.99999785,242
262,23364,889,0.99, moist,0,262,correct_tags,assistant,1.962722e-08,1.26998465e-08,1.6140933e-05,0.9999838,243
263,889,625,0.97, but,0,263,correct_tags,assistant,2.373001e-10,9.041787e-11,1.858642e-08,1.0,244
264,625,24712,0.89, not,0,264,correct_tags,assistant,7.146114e-08,8.416952e-08,2.7080712e-06,0.99999714,245
265,24712,4544,1.0, sog,0,265,correct_tags,assistant,1.647616e-07,8.027511e-08,8.315831e-05,0.99991655,246
266,4544,13,0.49,gy,0,266,correct_tags,assistant,6.940263e-10,8.33607e-10,7.751026e-07,0.99999917,247
267,13,12303,0.58,.,0,267,correct_tags,assistant,2.3119908e-08,8.577035e-09,1.9770368e-05,0.9999802,248
268,3813,35267,0.18, With,0,268,correct_tags,assistant,3.9514106e-07,2.0372163e-06,0.0074925707,0.9925051,249
269,10609,503,0.52, heat,0,269,correct_tags,assistant,7.561577e-07,9.27388e-08,0.00017584985,0.9998233,250
270,11,481,0.45,",",0,270,correct_tags,assistant,4.345086e-08,1.0904326e-08,3.2134914e-05,0.9999678,251
271,481,1340,0.78, you,0,271,correct_tags,assistant,2.973227e-07,3.7616367e-08,1.06228445e-05,0.99998903,252
272,4720,1309,0.86,’ll,0,272,correct_tags,assistant,2.0318093e-07,1.2906488e-08,7.1029746e-05,0.9999287,253
273,1309,316,0.68, need,0,273,correct_tags,assistant,9.3937054e-08,2.0615758e-08,7.397726e-05,0.99992585,254
274,316,3411,0.93, to,0,274,correct_tags,assistant,1.0927291e-07,8.466707e-09,2.487198e-05,0.99997497,255
275,3411,945,0.61, water,0,275,correct_tags,assistant,2.1860322e-07,2.3301403e-08,8.67358e-06,0.99999106,256
276,945,4783,0.88, more,0,276,correct_tags,assistant,3.479689e-08,4.8370357e-08,1.1226551e-06,0.9999988,257
277,4783,2322,0.56, often,0,277,correct_tags,assistant,1.3316797e-07,8.004393e-09,2.743871e-06,0.99999714,258
278,350,50492,0.34, (,0,278,correct_tags,assistant,1.2881561e-08,7.530602e-10,0.00010481899,0.9998952,259
279,87311,503,0.48,daily,0,279,correct_tags,assistant,1.0542314e-05,1.9652136e-06,0.00014380747,0.9998437,260
280,503,1753,0.99, or,0,280,correct_tags,assistant,9.7412155e-08,8.365844e-07,7.4345866e-05,0.99992466,261
281,1753,1273,0.91, every,0,281,correct_tags,assistant,3.5534817e-06,2.3216005e-07,0.038593564,0.9614026,262
282,1273,2163,1.0, other,0,282,correct_tags,assistant,7.8559786e-08,3.5944314e-08,0.00063336315,0.9993666,263
283,2163,6294,0.43, day,0,283,correct_tags,assistant,1.3307681e-07,2.2305672e-07,8.7371314e-05,0.99991226,264
284,6294,12,1.0,").
",0,284,correct_tags,assistant,9.527007e-10,5.6434968e-11,1.253429e-06,0.9999987,265
285,12,6240,1.0,-,0,285,correct_tags,assistant,1.0833055e-08,8.039825e-09,3.606187e-06,0.9999964,266
286,6240,37,0.56, **,0,286,correct_tags,assistant,9.110925e-11,2.3425464e-10,2.9983937e-07,0.99999964,267
287,37,189301,1.0,F,0,287,correct_tags,assistant,2.3790173e-05,1.1443752e-05,0.0001798595,0.9997849,268
288,189301,4492,1.0,ertil,0,288,correct_tags,assistant,2.4921878e-10,2.7311893e-09,8.208737e-09,1.0,269
289,4492,142760,1.0,izer,0,289,correct_tags,assistant,2.966834e-12,7.217487e-12,3.7110852e-09,1.0,270
290,142760,7972,0.65,:**,0,290,correct_tags,assistant,1.0878848e-09,1.9406918e-10,8.192661e-08,0.9999999,271
291,7649,261,1.0, Use,0,291,correct_tags,assistant,1.6860128e-09,4.2600956e-10,2.9291377e-07,0.99999976,272
292,261,32879,1.0, a,0,292,correct_tags,assistant,2.2205153e-08,5.024916e-08,1.3905945e-06,0.99999857,273
293,32879,41372,0.35, balanced,0,293,correct_tags,assistant,2.4083493e-08,2.1443357e-08,6.410467e-06,0.99999356,274
294,350,702,0.65, (,0,294,correct_tags,assistant,6.416534e-06,6.4178585e-07,1.1900161e-05,0.99998105,275
295,68,1940,1.0,e,0,295,correct_tags,assistant,2.3116763e-10,5.1593506e-13,3.3103242e-07,0.99999964,276
296,1940,4213,1.0,.g,0,296,correct_tags,assistant,5.7458888e-06,2.1557615e-07,1.2050362e-05,0.999982,277
297,4213,220,0.99,".,",0,297,correct_tags,assistant,6.519983e-08,1.624361e-08,1.9197354e-05,0.9999807,278
298,220,702,0.97, ,0,298,correct_tags,assistant,9.948329e-07,2.3181346e-06,2.436179e-05,0.99997234,279
299,702,50005,0.84,10,0,299,correct_tags,assistant,6.760388e-08,8.226395e-09,1.0255714e-05,0.9999896,280
300,12,702,1.0,-,0,300,correct_tags,assistant,4.5927587e-07,6.948688e-07,2.8587406e-06,0.99999595,281
301,702,12,1.0,10,0,301,correct_tags,assistant,1.5785608e-07,4.9935727e-07,4.7003147e-07,0.9999989,282
302,12,702,1.0,-,0,302,correct_tags,assistant,2.3254975e-06,1.0172511e-06,7.292408e-05,0.9999237,283
303,702,8,0.98,10,0,303,correct_tags,assistant,1.2882879e-08,1.6692071e-09,4.3763357e-06,0.9999956,284
304,8,503,0.67,),0,304,correct_tags,assistant,1.0086127e-09,1.0855819e-08,2.6576513e-06,0.9999974,285
305,503,59604,0.51, or,0,305,correct_tags,assistant,1.4923186e-09,2.4921742e-10,1.664117e-06,0.99999833,286
306,59604,50005,0.96, tomato,0,306,correct_tags,assistant,1.2329399e-08,3.873621e-09,3.1758844e-07,0.99999964,287
307,31999,92224,0.75,-specific,0,307,correct_tags,assistant,1.8207237e-10,3.4299716e-10,2.0723446e-07,0.99999976,288
308,92224,13,0.41, fertilizer,0,308,correct_tags,assistant,8.953446e-09,3.1848957e-09,1.7708383e-07,0.99999976,289
309,13,43297,0.69,.,0,309,correct_tags,assistant,1.8964583e-07,7.279784e-10,8.390524e-07,0.9999989,290
310,7972,483,0.63, Start,0,310,correct_tags,assistant,2.495759e-07,1.4880305e-09,2.7805388e-06,0.999997,291
311,483,261,0.95, with,0,311,correct_tags,assistant,1.5275846e-06,1.0592815e-07,2.560284e-07,0.9999981,292
312,261,4207,0.76, a,0,312,correct_tags,assistant,3.0233122e-07,4.6957695e-08,7.3644696e-07,0.9999989,293
313,4207,7685,0.49, light,0,313,correct_tags,assistant,1.290805e-07,1.3470131e-09,3.1208274e-06,0.9999968,294
314,7685,540,0.46, feed,0,314,correct_tags,assistant,3.1378418e-06,1.3546254e-07,1.760455e-06,0.999995,295
315,1261,290,0.47, when,0,315,correct_tags,assistant,9.129564e-06,6.052425e-07,2.6631653e-05,0.99996364,296
316,290,1577,0.88, the,0,316,correct_tags,assistant,8.341471e-05,4.7901947e-05,0.00013135621,0.9997373,297
317,1577,1343,0.41, first,0,317,correct_tags,assistant,2.214553e-05,4.4767608e-06,0.00031513846,0.9996582,298
318,1343,15657,1.0, true,0,318,correct_tags,assistant,4.1932053e-06,6.3538916e-09,8.7626285e-07,0.9999949,299
319,15657,7680,0.99, leaves,0,319,correct_tags,assistant,0.00042755873,1.0380481e-06,0.00020618513,0.99936527,300
320,7680,11,0.89, appear,0,320,correct_tags,assistant,7.431783e-09,4.8814273e-09,1.8473784e-05,0.9999815,301
321,11,1815,0.99,",",0,321,correct_tags,assistant,8.733718e-07,2.7299194e-09,6.196861e-07,0.99999845,302
322,1815,6160,0.87, then,0,322,correct_tags,assistant,3.5866576e-06,9.257241e-09,5.6944527e-06,0.9999907,303
323,6160,316,1.0, switch,0,323,correct_tags,assistant,3.028295e-06,2.4267854e-07,2.4295017e-05,0.99997246,304
324,316,261,0.98, to,0,324,correct_tags,assistant,8.426497e-07,5.3783305e-07,1.6104069e-06,0.999997,305
325,261,7266,0.53, a,0,325,correct_tags,assistant,2.0503e-07,3.9916088e-07,1.7781833e-05,0.99998164,306
326,4465,50005,1.0, low,0,326,correct_tags,assistant,1.7681431e-07,8.020981e-07,6.1053097e-06,0.99999297,307
327,84169,32274,0.95,-ph,0,327,correct_tags,assistant,1.285814e-07,1.2500985e-07,3.2033668e-07,0.9999994,308
328,32274,42088,0.99,osph,0,328,correct_tags,assistant,2.6620578e-06,9.635328e-06,1.0182429e-05,0.99997747,309
329,42088,966,0.47,orus,0,329,correct_tags,assistant,6.05428e-07,1.0422322e-06,4.770014e-06,0.99999356,310
330,11,1932,0.85,",",0,330,correct_tags,assistant,1.0040864e-06,1.7215114e-06,5.550195e-06,0.9999918,311
331,1932,172972,0.95, high,0,331,correct_tags,assistant,1.3982461e-06,1.0460627e-05,1.3425576e-05,0.9999747,312
332,172972,72659,0.99,-pot,0,332,correct_tags,assistant,4.5351523e-08,2.6048616e-11,0.00026591163,0.999734,313
333,72659,966,0.41,assium,0,333,correct_tags,assistant,3.868894e-07,3.9448588e-07,5.633383e-06,0.99999356,314
334,25306,350,0.81, blend,0,334,correct_tags,assistant,2.8888618e-09,7.5534445e-10,9.0292524e-08,0.9999999,315
335,350,68,0.47, (,0,335,correct_tags,assistant,7.31529e-06,2.1272767e-07,0.000120763834,0.99987173,316
336,68,1940,1.0,e,0,336,correct_tags,assistant,1.725024e-06,5.2702076e-10,2.3452785e-06,0.99999595,317
337,1940,4213,1.0,.g,0,337,correct_tags,assistant,7.316883e-05,2.2691548e-08,0.0012808788,0.99864596,318
338,4213,220,1.0,".,",0,338,correct_tags,assistant,3.8227176e-06,2.653621e-07,0.0006562306,0.99933964,319
339,220,20,0.82, ,0,339,correct_tags,assistant,2.832943e-06,3.806173e-06,0.00022763881,0.9997657,320
340,19,12,0.93,4,0,340,correct_tags,assistant,1.929718e-05,5.734212e-06,0.00042203823,0.9995529,321
341,12,702,0.24,-,0,341,correct_tags,assistant,3.814319e-07,1.14006376e-07,1.9100764e-05,0.99998045,322
342,702,12,1.0,10,0,342,correct_tags,assistant,0.00020221558,3.9863176e-07,7.7964105e-05,0.99971944,323
343,12,702,0.34,-,0,343,correct_tags,assistant,2.820733e-07,2.7283014e-07,1.3194575e-05,0.9999863,324
344,702,8,1.0,10,0,344,correct_tags,assistant,8.990186e-07,1.2302327e-06,3.96475e-06,0.9999939,325
345,8,4730,0.65,),0,345,correct_tags,assistant,2.0887745e-08,2.2077441e-07,1.8521531e-06,0.99999785,326
346,4730,15310,0.85, once,0,346,correct_tags,assistant,2.8978704e-05,1.939609e-06,3.530509e-05,0.9999337,327
347,15310,13217,0.43, fruit,0,347,correct_tags,assistant,0.003153737,8.390965e-06,1.4863776e-05,0.9968231,328
348,289,18015,0.75,ing,0,348,correct_tags,assistant,3.7356887e-05,1.7128849e-06,2.5086256e-05,0.99993587,329
349,18015,558,0.5, begins,0,349,correct_tags,assistant,2.340111e-09,1.3171526e-09,1.0956268e-05,0.99998903,330
350,13,43297,0.41,.,0,350,correct_tags,assistant,4.3419135e-10,4.6379448e-10,6.4264833e-07,0.9999994,331
351,17547,290,0.47, Follow,0,351,correct_tags,assistant,4.3316734e-10,1.5455569e-11,6.372727e-07,0.9999994,332
352,4208,9837,0.76, label,0,352,correct_tags,assistant,1.346843e-09,1.901254e-11,1.6842645e-06,0.99999833,333
353,15543,2322,0.47, instructions,0,353,correct_tags,assistant,4.276811e-09,1.8137977e-10,5.9045044e-07,0.9999994,334
354,395,22586,0.25, for,0,354,correct_tags,assistant,2.5982295e-08,1.396494e-09,1.1006546e-05,0.9999889,335
355,9762,50005,0.66, mix,0,355,correct_tags,assistant,0.0003802486,2.635753e-05,0.009234222,0.99035925,336
356,69972,558,0.8, ratios,0,356,correct_tags,assistant,4.0723003e-09,3.058819e-10,3.0282283e-07,0.99999964,337
357,558,12,1.0,".
",0,357,correct_tags,assistant,1.82537e-09,3.6208703e-11,2.3619747e-07,0.99999976,338
358,12,6240,1.0,-,0,358,correct_tags,assistant,1.1677971e-09,1.3244527e-11,9.021228e-07,0.99999905,339
359,6240,13863,0.66, **,0,359,correct_tags,assistant,2.1627478e-11,9.653013e-13,1.117943e-07,0.9999999,340
360,13863,9858,0.68,Other,0,360,correct_tags,assistant,9.8825705e-12,6.0299243e-13,3.5481693e-07,0.99999964,341
361,2140,9858,0.98, key,0,361,correct_tags,assistant,3.9669376e-10,1.2978656e-10,7.247787e-07,0.9999993,342
362,9858,142760,0.56, tips,0,362,correct_tags,assistant,1.4827918e-11,1.189416e-14,2.0305302e-09,1.0,343
363,25,1612,1.0,:,0,363,correct_tags,assistant,1.9202238e-05,1.2558336e-08,0.00022543954,0.9997553,344
364,1612,220,1.0,"**
",0,364,correct_tags,assistant,8.7557454e-11,1.5359047e-14,6.690852e-08,0.9999999,345
365,220,533,0.91, ,0,365,correct_tags,assistant,7.072476e-07,2.7238154e-11,9.113227e-07,0.99999833,346
366,533,6240,0.9, -,0,366,correct_tags,assistant,4.0298513e-08,6.0447186e-10,4.4826928e-07,0.9999995,347
367,6240,5808,0.96, **,0,367,correct_tags,assistant,3.1602576e-10,4.9191373e-11,8.340473e-07,0.99999917,348
368,5808,311,1.0,So,0,368,correct_tags,assistant,1.3685302e-07,1.4275814e-08,3.5389533e-06,0.9999963,349
369,311,275,0.58,il,0,369,correct_tags,assistant,1.6654861e-10,3.2218023e-11,1.8242496e-07,0.99999976,350
370,275,39,1.0, p,0,370,correct_tags,assistant,2.487388e-07,0.0005059666,1.1942804e-07,0.9994936,351
371,39,142760,0.5,H,0,371,correct_tags,assistant,6.191444e-10,2.3457272e-09,6.0797714e-09,1.0,352
372,142760,220,0.74,:**,0,372,correct_tags,assistant,1.8717004e-07,1.6950443e-09,1.6295651e-08,0.99999976,353
373,220,21,1.0, ,0,373,correct_tags,assistant,8.142196e-09,1.6861362e-07,3.0305594e-07,0.9999995,354
374,21,13,1.0,6,0,374,correct_tags,assistant,9.911032e-10,8.951275e-10,9.757194e-09,1.0,355
375,13,15,0.95,.,0,375,correct_tags,assistant,8.818757e-09,1.0108064e-10,7.024121e-08,0.9999999,356
376,15,1585,0.86,0,0,376,correct_tags,assistant,5.0061914e-08,8.487882e-11,1.5129425e-08,0.9999999,357
377,1585,21,1.0,–,0,377,correct_tags,assistant,9.597269e-11,3.1830608e-10,2.1518554e-08,1.0,358
378,21,13,1.0,6,0,378,correct_tags,assistant,4.4705592e-10,6.026179e-09,9.5294235e-09,1.0,359
379,13,23,1.0,.,0,379,correct_tags,assistant,4.604542e-08,2.8564099e-11,2.6942846e-06,0.99999726,360
380,23,395,0.38,8,0,380,correct_tags,assistant,1.3663637e-07,9.660984e-10,3.4820232e-08,0.9999999,361
381,395,24174,0.6, for,0,381,correct_tags,assistant,3.841672e-06,1.3214968e-06,3.778089e-06,0.99999106,362
382,1636,72324,0.77, best,0,382,correct_tags,assistant,3.8177717e-08,5.844739e-11,1.0367773e-06,0.9999989,363
383,72324,108958,0.99, nutrient,0,383,correct_tags,assistant,9.806412e-09,1.3538862e-10,2.2114217e-09,1.0,364
384,108958,558,0.89, uptake,0,384,correct_tags,assistant,9.527892e-10,1.737922e-12,6.8177763e-10,1.0,365
385,558,220,1.0,".
",0,385,correct_tags,assistant,6.8347155e-08,1.2029924e-10,9.832586e-07,0.9999989,366
386,220,533,0.73, ,0,386,correct_tags,assistant,4.496301e-09,2.4114684e-11,4.749439e-09,1.0,367
387,533,6240,1.0, -,0,387,correct_tags,assistant,9.069027e-08,6.56881e-11,1.1010911e-06,0.9999988,368
388,6240,67854,0.57, **,0,388,correct_tags,assistant,1.0623168e-09,7.7228016e-12,2.3436683e-06,0.9999976,369
389,67854,332,0.99,Mul,0,389,correct_tags,assistant,3.3797273e-10,2.6222052e-12,4.4807774e-10,1.0,370
390,332,142760,0.87,ch,0,390,correct_tags,assistant,4.702721e-08,2.8046393e-11,6.5963457e-09,1.0,371
391,142760,28921,0.47,:**,0,391,correct_tags,assistant,4.915461e-07,4.1679693e-10,2.4151157e-06,0.99999714,372
392,355,220,0.74, A,0,392,correct_tags,assistant,0.00011113378,2.1390044e-07,0.0006117009,0.99927694,373
393,220,17,0.97, ,0,393,correct_tags,assistant,3.0159333e-06,5.2467946e-08,6.177877e-05,0.99993515,374
394,17,1585,0.83,2,0,394,correct_tags,assistant,1.12516936e-07,1.3350972e-10,1.7607543e-06,0.9999981,375
395,1585,18,0.99,–,0,395,correct_tags,assistant,4.3250257e-09,5.080423e-09,5.285256e-06,0.99999475,376
396,18,35971,0.91,3,0,396,correct_tags,assistant,7.415802e-06,8.9512916e-08,4.9864793e-06,0.9999875,377
397,306,10261,0.98, in,0,397,correct_tags,assistant,1.967094e-05,7.5372014e-08,5.552731e-06,0.9999747,378
398,10261,328,0.96, layer,0,398,correct_tags,assistant,3.2384141e-06,1.4248213e-08,1.1257101e-05,0.99998546,379
399,18295,22390,0.46, keeps,0,399,correct_tags,assistant,2.8713876e-05,2.2874374e-08,3.0624145e-05,0.99994063,380
400,22390,8157,0.49, soil,0,400,correct_tags,assistant,7.433571e-06,3.6516483e-06,2.093687e-05,0.99996793,381
401,8157,11,0.83, cool,0,401,correct_tags,assistant,8.461014e-06,2.514856e-05,0.0003471193,0.99961925,382
402,11,87383,0.47,",",0,402,correct_tags,assistant,3.6171403e-07,9.141987e-10,9.318392e-05,0.9999064,383
403,87383,36036,1.0, retains,0,403,correct_tags,assistant,2.4327104e-05,7.058002e-05,8.046815e-06,0.999897,384
404,36036,11,0.99, moisture,0,404,correct_tags,assistant,3.4760004e-07,1.159738e-08,5.8112926e-07,0.99999905,385
405,11,326,1.0,",",0,405,correct_tags,assistant,4.8195153e-07,1.7054804e-08,1.3602537e-05,0.99998593,386
406,326,38566,0.73, and,0,406,correct_tags,assistant,4.3408664e-07,3.3798045e-08,0.00017790221,0.9998216,387
407,38566,98992,0.89, reduces,0,407,correct_tags,assistant,3.0223882e-07,3.3555436e-09,9.851029e-06,0.99998987,388
408,98992,558,1.0, weeds,0,408,correct_tags,assistant,1.5494006e-05,7.5090846e-08,9.442737e-05,0.99988997,389
409,558,220,1.0,".
",0,409,correct_tags,assistant,5.624135e-07,6.9429423e-10,1.5209107e-06,0.999998,390
410,220,533,0.96, ,0,410,correct_tags,assistant,4.2949966e-07,1.0734736e-09,2.7635026e-06,0.9999968,391
411,533,6240,1.0, -,0,411,correct_tags,assistant,2.8875428e-08,1.743904e-11,1.3754295e-06,0.99999857,392
412,6240,10768,0.54, **,0,412,correct_tags,assistant,6.829699e-09,5.564788e-11,3.8670914e-05,0.9999614,393
413,10768,142760,1.0,Support,0,413,correct_tags,assistant,2.754813e-07,1.373994e-10,2.773544e-06,0.9999969,394
414,142760,137247,0.81,:**,0,414,correct_tags,assistant,9.0575695e-06,3.9397636e-09,0.0002453296,0.99974555,395
415,137247,503,0.99, Stake,0,415,correct_tags,assistant,1.0585747e-05,1.931595e-10,1.5739323e-06,0.99998784,396
416,503,61908,0.99, or,0,416,correct_tags,assistant,5.0939013e-07,1.65986e-10,2.0877536e-05,0.99997866,397
417,61908,6047,0.68, cage,0,417,correct_tags,assistant,9.634634e-05,1.41163214e-08,1.3072639e-05,0.99989057,398
418,6047,316,0.6, early,0,418,correct_tags,assistant,1.439431e-05,9.337818e-10,0.0013501269,0.9986355,399
419,26,55866,0.45,;,0,419,correct_tags,assistant,0.00017024238,6.945249e-08,0.0045893635,0.99524033,400
420,34110,289,0.31, erect,0,420,correct_tags,assistant,0.0022102338,1.3454389e-05,0.07775842,0.9200179,401
421,289,17203,0.33,ing,0,421,correct_tags,assistant,2.4423146e-06,5.848268e-10,0.0019057617,0.99809176,402
422,290,2498,0.55, the,0,422,correct_tags,assistant,0.0008615365,3.5449407e-06,0.012135485,0.98699945,403
423,2498,2254,0.46, support,0,423,correct_tags,assistant,5.6331075e-05,7.688046e-09,0.0008242275,0.99911946,404
424,2049,290,0.81, while,0,424,correct_tags,assistant,0.00017527201,1.109541e-07,0.005033874,0.9947908,405
425,290,6804,0.97, the,0,425,correct_tags,assistant,0.0004614085,1.2777085e-06,0.0024324225,0.99710494,406
426,6804,382,0.99, plant,0,426,correct_tags,assistant,8.944187e-07,3.535778e-08,8.861352e-06,0.9999902,407
427,382,2928,0.43, is,0,427,correct_tags,assistant,7.3007527e-06,4.015852e-10,0.0004850404,0.99950767,408
428,2928,3291,0.92, still,0,428,correct_tags,assistant,1.1538691e-05,3.063841e-08,0.000897152,0.99909127,409
429,3291,46396,0.5, small,0,429,correct_tags,assistant,7.209326e-08,1.188603e-11,0.00055335526,0.9994466,410
430,4787,480,0.35, makes,0,430,correct_tags,assistant,2.0009106e-06,5.625787e-11,3.712172e-05,0.9999609,411
431,135775,11087,0.76, pruning,0,431,correct_tags,assistant,1.0371934e-06,1.1349865e-08,0.0003386885,0.99966025,412
432,11087,558,0.86, easier,0,432,correct_tags,assistant,3.770779e-09,3.0989271e-12,7.1169407e-06,0.99999285,413
433,558,220,1.0,".
",0,433,correct_tags,assistant,6.5364975e-06,7.830563e-11,5.5051123e-06,0.99998796,414
434,220,533,1.0, ,0,434,correct_tags,assistant,6.654827e-06,8.2706986e-10,0.0010459602,0.99894744,415
435,533,6240,1.0, -,0,435,correct_tags,assistant,2.7420985e-08,1.638307e-11,1.3845662e-05,0.9999862,416
436,6240,2938,0.98, **,0,436,correct_tags,assistant,1.3500201e-08,5.927206e-11,0.0007184497,0.9992816,417
437,2938,30541,0.75,Pr,0,437,correct_tags,assistant,3.496368e-06,3.638891e-06,4.1718085e-05,0.9999511,418
438,30541,142760,0.98,uning,0,438,correct_tags,assistant,1.0878346e-07,1.3825219e-09,1.475504e-05,0.9999851,419
439,142760,18141,0.82,:**,0,439,correct_tags,assistant,1.7139674e-07,3.757256e-10,0.0010086782,0.9989912,420
440,18141,31485,0.79, Remove,0,440,correct_tags,assistant,8.018442e-08,3.121826e-10,2.5452662e-05,0.9999745,421
441,31485,409,1.0, suck,0,441,correct_tags,assistant,5.0033873e-06,2.7567681e-08,4.2768575e-06,0.9999907,422
442,409,306,0.46,ers,0,442,correct_tags,assistant,5.230041e-07,1.8218225e-09,7.261563e-06,0.99999225,423
443,306,290,0.99, in,0,443,correct_tags,assistant,1.2978449e-05,9.852423e-08,0.0011518233,0.99883515,424
444,290,2758,0.79, the,0,444,correct_tags,assistant,8.873675e-05,7.3787163e-07,0.00029435597,0.99961615,425
445,2758,22231,0.99, main,0,445,correct_tags,assistant,9.609084e-06,1.7228752e-09,2.8021226e-05,0.99996233,426
446,33801,316,0.36, vine,0,446,correct_tags,assistant,4.5346903e-07,1.0404607e-10,3.7660525e-06,0.9999958,427
447,802,1577,0.49,’s,0,447,correct_tags,assistant,1.8800903e-05,6.3099903e-09,8.559291e-05,0.9998956,428
448,1577,220,0.37, first,0,448,correct_tags,assistant,0.00018742762,2.862444e-08,0.0009999424,0.9988127,429
449,220,19,0.26, ,0,449,correct_tags,assistant,0.013291589,2.5744615e-05,0.078534134,0.9081485,430
450,19,1585,0.98,4,0,450,correct_tags,assistant,2.308383e-06,2.7790714e-10,7.1596005e-05,0.9999261,431
