token_ix,token_id,output_id,output_prob,token,prompt_ix,sample_ix,condition,original_role,system,user,cot,assistant,layer_ix,content_token_ix
246,220,16,0.93, ,0,246,correct_tags,assistant,9.442074e-09,1.9177014e-05,1.6992624e-06,0.99997914,16,227
247,16,1585,0.8,1,0,247,correct_tags,assistant,2.93394e-09,8.13352e-09,5.0060396e-07,0.9999995,16,228
248,306,13,0.65, in,0,248,correct_tags,assistant,5.438935e-07,2.0574118e-05,1.3513691e-06,0.9999776,16,229
249,350,17,0.96, (,0,249,correct_tags,assistant,4.4012854e-08,3.7276145e-08,9.96678e-06,0.99999,16,230
250,1161,35971,1.0,25,0,250,correct_tags,assistant,1.603419e-08,5.756512e-10,6.5103673e-06,0.99999344,16,231
251,8957,8,1.0, mm,0,251,correct_tags,assistant,1.1301476e-06,1.3701005e-07,3.234566e-09,0.9999987,16,232
252,8,328,0.85,),0,252,correct_tags,assistant,8.442999e-10,2.9972535e-11,4.0417767e-08,1.0,16,233
253,328,3411,1.0, of,0,253,correct_tags,assistant,2.6750957e-09,2.1987658e-09,1.6390206e-07,0.9999999,16,234
254,3411,777,0.99, water,0,254,correct_tags,assistant,7.9551717e-07,2.1790562e-07,1.1352819e-05,0.9999876,16,235
255,777,2384,1.0, per,0,255,correct_tags,assistant,1.0377625e-07,8.048122e-08,6.307183e-06,0.99999356,16,236
256,2384,11,0.47, week,0,256,correct_tags,assistant,1.4496585e-07,2.1545412e-07,2.3097205e-05,0.9999765,16,237
257,11,13958,0.7,",",0,257,correct_tags,assistant,2.4940707e-09,1.6503361e-09,5.3290324e-07,0.9999994,16,238
258,13958,290,0.78, keeping,0,258,correct_tags,assistant,6.706279e-07,4.5527973e-09,2.2986977e-05,0.9999764,16,239
259,290,22390,1.0, the,0,259,correct_tags,assistant,9.250693e-06,4.879889e-06,7.494059e-05,0.99991095,16,240
260,22390,31454,0.79, soil,0,260,correct_tags,assistant,2.148943e-07,7.7554905e-06,5.5620723e-05,0.99993646,16,241
261,31454,23364,0.99, consistently,0,261,correct_tags,assistant,1.078973e-07,4.167926e-09,5.979934e-06,0.9999939,16,242
262,23364,889,0.99, moist,0,262,correct_tags,assistant,1.0453137e-09,1.1115617e-09,5.4775228e-05,0.99994516,16,243
263,889,625,0.97, but,0,263,correct_tags,assistant,6.6474415e-10,3.9289427e-10,4.1147197e-07,0.99999964,16,244
264,625,24712,0.89, not,0,264,correct_tags,assistant,1.4840111e-06,2.1180004e-07,0.00010592832,0.99989235,16,245
265,24712,4544,1.0, sog,0,265,correct_tags,assistant,4.617286e-06,1.496767e-07,0.0003860042,0.9996093,16,246
266,4544,13,0.49,gy,0,266,correct_tags,assistant,2.0861987e-10,8.8177486e-11,9.74098e-07,0.99999905,16,247
267,13,12303,0.58,.,0,267,correct_tags,assistant,5.38237e-09,6.3753156e-11,1.2213333e-05,0.99998784,16,248
268,3813,35267,0.18, With,0,268,correct_tags,assistant,1.4004262e-07,4.7395784e-07,0.0007204324,0.99927896,16,249
269,10609,503,0.52, heat,0,269,correct_tags,assistant,1.752873e-06,8.534278e-07,0.00030542762,0.99969196,16,250
270,11,481,0.45,",",0,270,correct_tags,assistant,1.15135535e-07,1.1833912e-08,6.103084e-05,0.99993885,16,251
271,481,1340,0.78, you,0,271,correct_tags,assistant,4.040308e-06,9.847669e-08,3.0453915e-05,0.9999654,16,252
272,4720,1309,0.86,’ll,0,272,correct_tags,assistant,4.5693525e-07,5.6704454e-08,6.6013316e-05,0.9999335,16,253
273,1309,316,0.68, need,0,273,correct_tags,assistant,4.2139055e-07,6.241135e-08,0.0002656429,0.99973387,16,254
274,316,3411,0.93, to,0,274,correct_tags,assistant,1.1750857e-06,2.2768488e-08,0.00013359451,0.9998652,16,255
275,3411,945,0.61, water,0,275,correct_tags,assistant,2.9237992e-07,5.917264e-09,7.883132e-05,0.99992085,16,256
276,945,4783,0.88, more,0,276,correct_tags,assistant,2.0807822e-07,2.1944078e-07,9.754552e-06,0.99998987,16,257
277,4783,2322,0.56, often,0,277,correct_tags,assistant,1.6656267e-07,9.410384e-09,8.623902e-06,0.9999912,16,258
278,350,50492,0.34, (,0,278,correct_tags,assistant,1.3188118e-08,7.8532464e-10,0.00012965061,0.9998703,16,259
279,87311,503,0.48,daily,0,279,correct_tags,assistant,6.449253e-05,7.0713606e-05,0.0012458428,0.99861896,16,260
280,503,1753,0.99, or,0,280,correct_tags,assistant,6.014172e-07,3.4774794e-06,0.00032240755,0.9996735,16,261
281,1753,1273,0.91, every,0,281,correct_tags,assistant,2.8847335e-05,7.008635e-07,0.1119665,0.8880039,16,262
282,1273,2163,1.0, other,0,282,correct_tags,assistant,8.3458366e-07,4.406316e-08,0.0057055047,0.99429363,16,263
283,2163,6294,0.43, day,0,283,correct_tags,assistant,8.3698046e-07,9.829271e-07,0.00064427976,0.99935395,16,264
284,6294,12,1.0,").
",0,284,correct_tags,assistant,1.2923036e-10,1.2440258e-12,6.7080514e-08,0.9999999,16,265
285,12,6240,1.0,-,0,285,correct_tags,assistant,1.0664426e-08,3.340918e-10,2.382347e-06,0.9999976,16,266
286,6240,37,0.56, **,0,286,correct_tags,assistant,1.7906716e-10,1.8340429e-09,5.665806e-08,1.0,16,267
287,37,189301,1.0,F,0,287,correct_tags,assistant,0.003219604,2.1540976e-05,0.0014319536,0.9953269,16,268
288,189301,4492,1.0,ertil,0,288,correct_tags,assistant,2.1907036e-09,1.9428364e-10,7.1581217e-09,1.0,16,269
289,4492,142760,1.0,izer,0,289,correct_tags,assistant,2.3442656e-12,2.744692e-14,4.0915457e-10,1.0,16,270
290,142760,7972,0.65,:**,0,290,correct_tags,assistant,2.872838e-10,2.045446e-12,2.747356e-08,1.0,16,271
291,7649,261,1.0, Use,0,291,correct_tags,assistant,3.0386875e-09,7.891431e-12,7.8664146e-07,0.99999917,16,272
292,261,32879,1.0, a,0,292,correct_tags,assistant,2.7239237e-06,7.460017e-08,0.00013239551,0.9998648,16,273
293,32879,41372,0.35, balanced,0,293,correct_tags,assistant,4.9484605e-08,1.7575214e-09,8.241774e-05,0.9999175,16,274
294,350,702,0.65, (,0,294,correct_tags,assistant,0.00077956467,2.7604207e-07,0.0009999694,0.99822015,16,275
295,68,1940,1.0,e,0,295,correct_tags,assistant,4.022789e-11,1.5636277e-14,9.769264e-08,0.9999999,16,276
296,1940,4213,1.0,.g,0,296,correct_tags,assistant,1.6602918e-07,1.3470423e-08,2.8087788e-06,0.999997,16,277
297,4213,220,0.99,".,",0,297,correct_tags,assistant,5.6759673e-06,2.2995932e-09,0.00029582903,0.9996985,16,278
298,220,702,0.97, ,0,298,correct_tags,assistant,0.00014908072,4.4579767e-07,0.0009741785,0.9988763,16,279
299,702,50005,0.84,10,0,299,correct_tags,assistant,3.639012e-08,4.076022e-11,5.08859e-05,0.9999491,16,280
300,12,702,1.0,-,0,300,correct_tags,assistant,1.2745501e-05,1.7059374e-08,7.295937e-05,0.9999143,16,281
301,702,12,1.0,10,0,301,correct_tags,assistant,1.4025034e-07,2.2577627e-10,1.0502778e-06,0.9999988,16,282
302,12,702,1.0,-,0,302,correct_tags,assistant,3.320744e-05,6.451046e-08,0.0004873712,0.99947935,16,283
303,702,8,0.98,10,0,303,correct_tags,assistant,3.5994734e-09,7.790396e-13,3.8996404e-06,0.99999607,16,284
304,8,503,0.67,),0,304,correct_tags,assistant,1.0403849e-10,2.2109315e-12,7.186298e-07,0.9999993,16,285
305,503,59604,0.51, or,0,305,correct_tags,assistant,1.11161205e-08,2.5430784e-12,4.831841e-05,0.9999517,16,286
306,59604,50005,0.96, tomato,0,306,correct_tags,assistant,2.2584921e-10,4.2573852e-12,4.220162e-07,0.9999995,16,287
307,31999,92224,0.75,-specific,0,307,correct_tags,assistant,2.3249727e-09,1.7400806e-11,2.7146289e-06,0.99999726,16,288
308,92224,13,0.41, fertilizer,0,308,correct_tags,assistant,1.3759539e-07,2.0935888e-10,2.8300447e-06,0.999997,16,289
309,13,43297,0.69,.,0,309,correct_tags,assistant,5.215243e-09,3.4782772e-13,1.6701253e-07,0.9999999,16,290
310,7972,483,0.63, Start,0,310,correct_tags,assistant,9.0256684e-08,5.6266625e-10,1.7421507e-05,0.9999825,16,291
311,483,261,0.95, with,0,311,correct_tags,assistant,7.670952e-07,5.3850062e-08,1.0138092e-06,0.9999982,16,292
312,261,4207,0.76, a,0,312,correct_tags,assistant,1.2218616e-06,7.5985376e-08,1.1910572e-05,0.99998677,16,293
313,4207,7685,0.49, light,0,313,correct_tags,assistant,1.0560058e-07,4.0775268e-09,1.08026925e-05,0.99998903,16,294
314,7685,540,0.46, feed,0,314,correct_tags,assistant,2.8316551e-06,2.2739256e-08,1.4750893e-05,0.99998236,16,295
315,1261,290,0.47, when,0,315,correct_tags,assistant,8.32149e-06,2.4463935e-07,0.00025236062,0.9997391,16,296
316,290,1577,0.88, the,0,316,correct_tags,assistant,3.5138604e-05,4.270541e-05,0.00043316392,0.99948895,16,297
317,1577,1343,0.41, first,0,317,correct_tags,assistant,4.7290846e-06,7.9002143e-07,0.00025293278,0.9997415,16,298
318,1343,15657,1.0, true,0,318,correct_tags,assistant,1.4722767e-07,3.4409264e-10,4.1342875e-07,0.9999994,16,299
319,15657,7680,0.99, leaves,0,319,correct_tags,assistant,1.133543e-05,1.9263165e-08,1.6563778e-05,0.9999721,16,300
320,7680,11,0.89, appear,0,320,correct_tags,assistant,4.376417e-10,2.3962313e-10,4.7744234e-06,0.99999523,16,301
321,11,1815,0.99,",",0,321,correct_tags,assistant,1.1980407e-07,1.3264788e-10,5.361356e-07,0.9999993,16,302
322,1815,6160,0.87, then,0,322,correct_tags,assistant,4.847696e-06,2.2463538e-09,4.0770083e-05,0.99995434,16,303
323,6160,316,1.0, switch,0,323,correct_tags,assistant,2.0375737e-06,1.1069741e-08,0.00033041937,0.9996675,16,304
324,316,261,0.98, to,0,324,correct_tags,assistant,4.2679326e-06,1.5468503e-08,1.779252e-05,0.99997795,16,305
325,261,7266,0.53, a,0,325,correct_tags,assistant,3.2830958e-06,6.489034e-08,0.00047670488,0.99951994,16,306
326,4465,50005,1.0, low,0,326,correct_tags,assistant,6.4443016e-06,5.0444436e-07,0.00032002103,0.999673,16,307
327,84169,32274,0.95,-ph,0,327,correct_tags,assistant,1.2507084e-06,6.986804e-08,3.117951e-07,0.99999833,16,308
328,32274,42088,0.99,osph,0,328,correct_tags,assistant,5.601229e-05,4.8331865e-05,4.0237894e-05,0.9998554,16,309
329,42088,966,0.47,orus,0,329,correct_tags,assistant,6.4751334e-06,2.0865798e-07,0.00017942548,0.999814,16,310
330,11,1932,0.85,",",0,330,correct_tags,assistant,0.00018941097,2.4856357e-05,0.00023487462,0.9995509,16,311
331,1932,172972,0.95, high,0,331,correct_tags,assistant,0.00031152993,0.00014395708,0.00084875524,0.9986958,16,312
332,172972,72659,0.99,-pot,0,332,correct_tags,assistant,2.558801e-07,1.7377937e-10,0.0006008268,0.99939895,16,313
333,72659,966,0.41,assium,0,333,correct_tags,assistant,2.4582656e-07,1.5472883e-08,1.9085035e-05,0.9999807,16,314
334,25306,350,0.81, blend,0,334,correct_tags,assistant,4.155414e-09,2.9928754e-11,8.8141434e-07,0.99999917,16,315
335,350,68,0.47, (,0,335,correct_tags,assistant,0.0002715465,9.005115e-08,0.00043667457,0.99929166,16,316
336,68,1940,1.0,e,0,336,correct_tags,assistant,1.1721449e-08,2.1025761e-11,8.1587575e-07,0.99999917,16,317
337,1940,4213,1.0,.g,0,337,correct_tags,assistant,6.2448686e-05,1.7435147e-09,0.00055405434,0.99938345,16,318
338,4213,220,1.0,".,",0,338,correct_tags,assistant,0.0010533014,2.652078e-07,0.005520847,0.9934256,16,319
339,220,20,0.82, ,0,339,correct_tags,assistant,0.0008485009,3.9241013e-06,0.0038357486,0.99531186,16,320
340,19,12,0.93,4,0,340,correct_tags,assistant,0.00096472696,4.6058027e-05,0.0052679316,0.99372137,16,321
341,12,702,0.24,-,0,341,correct_tags,assistant,4.7791087e-05,2.6264263e-07,0.0014899749,0.99846196,16,322
342,702,12,1.0,10,0,342,correct_tags,assistant,0.0015874517,7.4195164e-08,0.00018282812,0.9982297,16,323
343,12,702,0.34,-,0,343,correct_tags,assistant,7.942466e-05,9.4164966e-07,0.0003765385,0.9995431,16,324
344,702,8,1.0,10,0,344,correct_tags,assistant,2.4254348e-06,1.1327105e-08,7.10592e-05,0.99992645,16,325
345,8,4730,0.65,),0,345,correct_tags,assistant,2.1531692e-08,2.384014e-08,1.8991028e-05,0.9999809,16,326
346,4730,15310,0.85, once,0,346,correct_tags,assistant,1.02815475e-05,4.261067e-07,6.2656094e-05,0.9999267,16,327
347,15310,13217,0.43, fruit,0,347,correct_tags,assistant,1.3347306e-05,4.726055e-07,3.7990876e-06,0.99998236,16,328
348,289,18015,0.75,ing,0,348,correct_tags,assistant,2.3137063e-06,1.2901789e-07,5.3015967e-05,0.99994457,16,329
349,18015,558,0.5, begins,0,349,correct_tags,assistant,1.8525917e-09,4.7724824e-10,4.420011e-05,0.9999558,16,330
350,13,43297,0.41,.,0,350,correct_tags,assistant,2.1942973e-11,8.442803e-14,2.6086897e-07,0.99999976,16,331
351,17547,290,0.47, Follow,0,351,correct_tags,assistant,1.0058429e-09,1.5995313e-12,3.171284e-07,0.99999964,16,332
352,4208,9837,0.76, label,0,352,correct_tags,assistant,1.3870155e-09,1.1461964e-11,9.354747e-07,0.99999905,16,333
353,15543,2322,0.47, instructions,0,353,correct_tags,assistant,6.338847e-09,1.0244652e-11,1.2355002e-06,0.9999988,16,334
354,395,22586,0.25, for,0,354,correct_tags,assistant,1.14272005e-07,3.7914294e-10,1.5340434e-05,0.9999845,16,335
355,9762,50005,0.66, mix,0,355,correct_tags,assistant,0.008582063,2.684794e-05,0.004141338,0.9872498,16,336
356,69972,558,0.8, ratios,0,356,correct_tags,assistant,3.880845e-08,1.7183028e-11,1.0716967e-06,0.9999989,16,337
357,558,12,1.0,".
",0,357,correct_tags,assistant,9.702608e-10,3.361368e-13,7.050227e-08,0.9999999,16,338
358,12,6240,1.0,-,0,358,correct_tags,assistant,6.6865344e-09,4.2149023e-12,4.285479e-07,0.9999995,16,339
359,6240,13863,0.66, **,0,359,correct_tags,assistant,2.096303e-11,1.970348e-13,1.1687551e-07,0.9999999,16,340
360,13863,9858,0.68,Other,0,360,correct_tags,assistant,8.439868e-12,1.4613182e-12,4.7962057e-08,1.0,16,341
361,2140,9858,0.98, key,0,361,correct_tags,assistant,5.8602867e-10,3.5045603e-10,1.2929996e-07,0.9999999,16,342
362,9858,142760,0.56, tips,0,362,correct_tags,assistant,3.5047713e-12,1.6044151e-15,7.4758616e-10,1.0,16,343
363,25,1612,1.0,:,0,363,correct_tags,assistant,1.8126024e-05,1.114999e-08,0.000521923,0.9994599,16,344
364,1612,220,1.0,"**
",0,364,correct_tags,assistant,8.3603395e-11,3.3031278e-15,1.1237472e-07,0.9999999,16,345
365,220,533,0.91, ,0,365,correct_tags,assistant,5.35362e-08,2.2190294e-12,1.188612e-06,0.9999988,16,346
366,533,6240,0.9, -,0,366,correct_tags,assistant,1.3439416e-08,4.345462e-11,1.4694274e-06,0.99999857,16,347
367,6240,5808,0.96, **,0,367,correct_tags,assistant,5.414274e-10,1.8408485e-11,2.9971152e-06,0.999997,16,348
368,5808,311,1.0,So,0,368,correct_tags,assistant,2.141403e-07,1.0753273e-09,2.0989957e-05,0.9999788,16,349
369,311,275,0.58,il,0,369,correct_tags,assistant,1.6206693e-10,4.30885e-12,9.306403e-07,0.99999905,16,350
370,275,39,1.0, p,0,370,correct_tags,assistant,7.389862e-05,0.0066467607,1.9045159e-06,0.9932774,16,351
371,39,142760,0.5,H,0,371,correct_tags,assistant,3.312987e-08,6.1029226e-09,6.545714e-07,0.9999993,16,352
372,142760,220,0.74,:**,0,372,correct_tags,assistant,1.8595262e-06,9.0006855e-09,3.811054e-07,0.99999774,16,353
373,220,21,1.0, ,0,373,correct_tags,assistant,4.3812756e-07,4.673512e-06,2.5949005e-06,0.99999225,16,354
374,21,13,1.0,6,0,374,correct_tags,assistant,1.4422784e-08,4.128045e-09,1.282466e-08,1.0,16,355
375,13,15,0.95,.,0,375,correct_tags,assistant,4.395799e-07,2.1878946e-10,3.5670345e-07,0.99999917,16,356
376,15,1585,0.86,0,0,376,correct_tags,assistant,8.112454e-08,7.0213327e-12,1.6176217e-07,0.99999976,16,357
377,1585,21,1.0,–,0,377,correct_tags,assistant,1.0463239e-10,2.4407457e-11,2.7365406e-08,1.0,16,358
378,21,13,1.0,6,0,378,correct_tags,assistant,2.0763924e-09,1.9182067e-10,9.04899e-09,1.0,16,359
379,13,23,1.0,.,0,379,correct_tags,assistant,9.903748e-08,9.488462e-11,1.7052836e-06,0.9999982,16,360
380,23,395,0.38,8,0,380,correct_tags,assistant,3.847329e-08,2.5267049e-11,2.2738274e-07,0.99999976,16,361
381,395,24174,0.6, for,0,381,correct_tags,assistant,2.3189214e-06,7.850771e-09,1.9799154e-05,0.9999778,16,362
382,1636,72324,0.77, best,0,382,correct_tags,assistant,6.429921e-08,1.4095387e-11,1.2108121e-06,0.9999987,16,363
383,72324,108958,0.99, nutrient,0,383,correct_tags,assistant,6.989733e-08,2.3548977e-10,4.2718233e-09,0.9999999,16,364
384,108958,558,0.89, uptake,0,384,correct_tags,assistant,1.6986625e-10,9.162953e-14,2.3565438e-09,1.0,16,365
385,558,220,1.0,".
",0,385,correct_tags,assistant,1.15075345e-08,1.0017031e-11,3.7403688e-06,0.9999963,16,366
386,220,533,0.73, ,0,386,correct_tags,assistant,4.117443e-10,1.3914353e-11,8.501615e-09,1.0,16,367
387,533,6240,1.0, -,0,387,correct_tags,assistant,2.472995e-07,1.394234e-09,5.574801e-06,0.99999416,16,368
388,6240,67854,0.57, **,0,388,correct_tags,assistant,1.1271373e-10,1.7017381e-12,1.9289273e-06,0.9999981,16,369
389,67854,332,0.99,Mul,0,389,correct_tags,assistant,4.3887234e-11,2.8396703e-11,4.619328e-10,1.0,16,370
390,332,142760,0.87,ch,0,390,correct_tags,assistant,1.2080996e-08,3.5447877e-11,4.1757037e-08,1.0,16,371
391,142760,28921,0.47,:**,0,391,correct_tags,assistant,4.9002983e-07,3.0997798e-09,2.3037985e-05,0.9999765,16,372
392,355,220,0.74, A,0,392,correct_tags,assistant,8.791717e-05,1.1327205e-05,0.0016800414,0.99822074,16,373
393,220,17,0.97, ,0,393,correct_tags,assistant,3.0979731e-06,9.723525e-07,0.00061708107,0.9993788,16,374
394,17,1585,0.83,2,0,394,correct_tags,assistant,7.959173e-08,2.3599783e-10,1.922216e-05,0.9999807,16,375
395,1585,18,0.99,–,0,395,correct_tags,assistant,3.0650127e-09,3.5950696e-09,4.5597324e-05,0.99995434,16,376
396,18,35971,0.91,3,0,396,correct_tags,assistant,9.362191e-06,2.7745287e-07,4.3305077e-05,0.9999471,16,377
397,306,10261,0.98, in,0,397,correct_tags,assistant,1.9206916e-06,2.6728832e-09,5.3654917e-06,0.9999927,16,378
398,10261,328,0.96, layer,0,398,correct_tags,assistant,8.4919793e-07,4.8155005e-08,6.595692e-05,0.9999331,16,379
399,18295,22390,0.46, keeps,0,399,correct_tags,assistant,1.8681457e-06,6.2628107e-09,4.6888672e-05,0.99995124,16,380
400,22390,8157,0.49, soil,0,400,correct_tags,assistant,3.6287038e-06,4.087245e-06,4.461018e-05,0.99994767,16,381
401,8157,11,0.83, cool,0,401,correct_tags,assistant,1.3396911e-05,1.3536421e-05,0.0007402853,0.99923277,16,382
402,11,87383,0.47,",",0,402,correct_tags,assistant,3.5035544e-08,7.4024222e-09,7.6418895e-05,0.9999236,16,383
403,87383,36036,1.0, retains,0,403,correct_tags,assistant,2.6884898e-06,0.0017980216,8.271644e-06,0.99819106,16,384
404,36036,11,0.99, moisture,0,404,correct_tags,assistant,9.8944184e-08,3.1000857e-07,3.5016744e-06,0.99999607,16,385
405,11,326,1.0,",",0,405,correct_tags,assistant,3.0819856e-09,2.840217e-09,1.0759358e-05,0.9999893,16,386
406,326,38566,0.73, and,0,406,correct_tags,assistant,1.4097624e-08,2.6589348e-08,0.00034930484,0.9996506,16,387
407,38566,98992,0.89, reduces,0,407,correct_tags,assistant,6.3459544e-09,6.2246603e-09,2.112638e-05,0.9999789,16,388
408,98992,558,1.0, weeds,0,408,correct_tags,assistant,1.17363285e-07,2.3245377e-09,0.000119183824,0.9998807,16,389
409,558,220,1.0,".
",0,409,correct_tags,assistant,9.30556e-10,4.878111e-12,3.6082469e-07,0.99999964,16,390
410,220,533,0.96, ,0,410,correct_tags,assistant,6.0021824e-07,6.807018e-08,1.9334553e-05,0.99998,16,391
411,533,6240,1.0, -,0,411,correct_tags,assistant,5.518104e-09,1.0753121e-12,3.1967163e-06,0.9999968,16,392
412,6240,10768,0.54, **,0,412,correct_tags,assistant,2.491859e-10,1.5338047e-11,1.3670191e-05,0.9999863,16,393
413,10768,142760,1.0,Support,0,413,correct_tags,assistant,3.5342723e-08,1.3136017e-08,2.6206162e-06,0.9999974,16,394
414,142760,137247,0.81,:**,0,414,correct_tags,assistant,4.7669772e-08,2.29625e-09,0.00018454914,0.9998154,16,395
415,137247,503,0.99, Stake,0,415,correct_tags,assistant,7.555359e-07,9.306171e-09,6.868695e-06,0.9999924,16,396
416,503,61908,0.99, or,0,416,correct_tags,assistant,4.6569106e-08,1.9351847e-09,5.764423e-05,0.9999423,16,397
417,61908,6047,0.68, cage,0,417,correct_tags,assistant,5.122338e-07,4.626762e-08,3.2790875e-05,0.9999666,16,398
418,6047,316,0.6, early,0,418,correct_tags,assistant,4.291954e-08,4.3512947e-11,0.0007615689,0.9992384,16,399
419,26,55866,0.45,;,0,419,correct_tags,assistant,3.3605008e-07,6.266762e-09,0.008256475,0.99174315,16,400
420,34110,289,0.31, erect,0,420,correct_tags,assistant,4.6498426e-05,2.6555574e-05,0.16815996,0.83176696,16,401
421,289,17203,0.33,ing,0,421,correct_tags,assistant,2.8187736e-07,2.6726873e-08,0.004115727,0.9958839,16,402
422,290,2498,0.55, the,0,422,correct_tags,assistant,0.0002587282,0.00036982913,0.015702097,0.98366934,16,403
423,2498,2254,0.46, support,0,423,correct_tags,assistant,1.472343e-06,2.1833717e-08,0.0022712657,0.9977272,16,404
424,2049,290,0.81, while,0,424,correct_tags,assistant,1.914755e-06,1.0781749e-06,0.009766732,0.99023026,16,405
425,290,6804,0.97, the,0,425,correct_tags,assistant,5.6117726e-05,5.0030947e-05,0.008939794,0.990954,16,406
426,6804,382,0.99, plant,0,426,correct_tags,assistant,5.9732827e-07,8.890188e-07,0.00010338718,0.9998951,16,407
427,382,2928,0.43, is,0,427,correct_tags,assistant,2.901041e-07,1.0494532e-08,0.0024854376,0.99751425,16,408
428,2928,3291,0.92, still,0,428,correct_tags,assistant,5.977456e-05,0.00018490762,0.016798085,0.98295724,16,409
429,3291,46396,0.5, small,0,429,correct_tags,assistant,8.1553296e-08,1.1435379e-09,0.009121838,0.99087805,16,410
430,4787,480,0.35, makes,0,430,correct_tags,assistant,4.1657316e-08,8.2180096e-11,2.7725198e-05,0.9999722,16,411
431,135775,11087,0.76, pruning,0,431,correct_tags,assistant,3.3263632e-07,2.98841e-08,0.00017896117,0.99982065,16,412
432,11087,558,0.86, easier,0,432,correct_tags,assistant,6.814631e-10,4.4687195e-13,1.1321044e-05,0.9999887,16,413
433,558,220,1.0,".
",0,433,correct_tags,assistant,2.3912026e-09,3.2149663e-13,3.8007713e-07,0.99999964,16,414
434,220,533,1.0, ,0,434,correct_tags,assistant,6.768696e-07,1.0697305e-10,0.00043750697,0.99956185,16,415
435,533,6240,1.0, -,0,435,correct_tags,assistant,5.6027155e-10,3.4575386e-13,1.0226952e-05,0.99998975,16,416
436,6240,2938,0.98, **,0,436,correct_tags,assistant,3.8192524e-10,4.2783676e-12,0.00033316028,0.9996668,16,417
437,2938,30541,0.75,Pr,0,437,correct_tags,assistant,1.5162428e-05,0.00089779956,2.3837565e-05,0.9990632,16,418
438,30541,142760,0.98,uning,0,438,correct_tags,assistant,6.179306e-07,2.491119e-07,4.054154e-05,0.99995863,16,419
