role,pred,count,model,layer_ix,role_space
cot,system,44,gptoss-20b,12,"system,user,cot,assistant,tool"
cot,tool,106,gptoss-20b,12,"system,user,cot,assistant,tool"
cot,user,9,gptoss-20b,12,"system,user,cot,assistant,tool"
system,assistant,8,gptoss-20b,12,"system,user,cot,assistant,tool"
system,cot,50,gptoss-20b,12,"system,user,cot,assistant,tool"
system,system,3485,gptoss-20b,12,"system,user,cot,assistant,tool"
system,tool,87,gptoss-20b,12,"system,user,cot,assistant,tool"
system,user,72,gptoss-20b,12,"system,user,cot,assistant,tool"
tool,assistant,3,gptoss-20b,12,"system,user,cot,assistant,tool"
tool,cot,62,gptoss-20b,12,"system,user,cot,assistant,tool"
tool,system,83,gptoss-20b,12,"system,user,cot,assistant,tool"
tool,tool,3546,gptoss-20b,12,"system,user,cot,assistant,tool"
tool,user,8,gptoss-20b,12,"system,user,cot,assistant,tool"
user,cot,2,gptoss-20b,12,"system,user,cot,assistant,tool"
user,system,50,gptoss-20b,12,"system,user,cot,assistant,tool"
user,tool,5,gptoss-20b,12,"system,user,cot,assistant,tool"
user,user,3645,gptoss-20b,12,"system,user,cot,assistant,tool"
assistant,assistant,3689,gptoss-20b,13,"system,user,cot,assistant,tool"
assistant,cot,13,gptoss-20b,13,"system,user,cot,assistant,tool"
cot,assistant,26,gptoss-20b,13,"system,user,cot,assistant,tool"
cot,cot,3510,gptoss-20b,13,"system,user,cot,assistant,tool"
cot,system,50,gptoss-20b,13,"system,user,cot,assistant,tool"
cot,tool,111,gptoss-20b,13,"system,user,cot,assistant,tool"
cot,user,5,gptoss-20b,13,"system,user,cot,assistant,tool"
system,assistant,8,gptoss-20b,13,"system,user,cot,assistant,tool"
system,cot,41,gptoss-20b,13,"system,user,cot,assistant,tool"
system,system,3508,gptoss-20b,13,"system,user,cot,assistant,tool"
system,tool,89,gptoss-20b,13,"system,user,cot,assistant,tool"
system,user,56,gptoss-20b,13,"system,user,cot,assistant,tool"
tool,assistant,4,gptoss-20b,13,"system,user,cot,assistant,tool"
tool,cot,73,gptoss-20b,13,"system,user,cot,assistant,tool"
tool,system,85,gptoss-20b,13,"system,user,cot,assistant,tool"
tool,tool,3533,gptoss-20b,13,"system,user,cot,assistant,tool"
tool,user,7,gptoss-20b,13,"system,user,cot,assistant,tool"
user,cot,3,gptoss-20b,13,"system,user,cot,assistant,tool"
user,system,29,gptoss-20b,13,"system,user,cot,assistant,tool"
user,tool,6,gptoss-20b,13,"system,user,cot,assistant,tool"
user,user,3664,gptoss-20b,13,"system,user,cot,assistant,tool"
assistant,assistant,3699,gptoss-20b,14,"system,user,cot,assistant,tool"
assistant,cot,2,gptoss-20b,14,"system,user,cot,assistant,tool"
assistant,tool,1,gptoss-20b,14,"system,user,cot,assistant,tool"
cot,assistant,11,gptoss-20b,14,"system,user,cot,assistant,tool"
cot,cot,3631,gptoss-20b,14,"system,user,cot,assistant,tool"
cot,system,11,gptoss-20b,14,"system,user,cot,assistant,tool"
cot,tool,45,gptoss-20b,14,"system,user,cot,assistant,tool"
cot,user,4,gptoss-20b,14,"system,user,cot,assistant,tool"
system,cot,9,gptoss-20b,14,"system,user,cot,assistant,tool"
system,system,3638,gptoss-20b,14,"system,user,cot,assistant,tool"
system,tool,46,gptoss-20b,14,"system,user,cot,assistant,tool"
system,user,9,gptoss-20b,14,"system,user,cot,assistant,tool"
tool,cot,41,gptoss-20b,14,"system,user,cot,assistant,tool"
tool,system,47,gptoss-20b,14,"system,user,cot,assistant,tool"
tool,tool,3606,gptoss-20b,14,"system,user,cot,assistant,tool"
tool,user,8,gptoss-20b,14,"system,user,cot,assistant,tool"
user,system,3,gptoss-20b,14,"system,user,cot,assistant,tool"
user,tool,4,gptoss-20b,14,"system,user,cot,assistant,tool"
user,user,3695,gptoss-20b,14,"system,user,cot,assistant,tool"
assistant,assistant,3702,gptoss-20b,15,"system,user,cot,assistant,tool"
cot,assistant,2,gptoss-20b,15,"system,user,cot,assistant,tool"
cot,cot,3679,gptoss-20b,15,"system,user,cot,assistant,tool"
cot,tool,21,gptoss-20b,15,"system,user,cot,assistant,tool"
system,cot,1,gptoss-20b,15,"system,user,cot,assistant,tool"
system,system,3678,gptoss-20b,15,"system,user,cot,assistant,tool"
system,tool,23,gptoss-20b,15,"system,user,cot,assistant,tool"
tool,cot,21,gptoss-20b,15,"system,user,cot,assistant,tool"
tool,system,23,gptoss-20b,15,"system,user,cot,assistant,tool"
tool,tool,3656,gptoss-20b,15,"system,user,cot,assistant,tool"
tool,user,2,gptoss-20b,15,"system,user,cot,assistant,tool"
user,tool,2,gptoss-20b,15,"system,user,cot,assistant,tool"
user,user,3700,gptoss-20b,15,"system,user,cot,assistant,tool"
assistant,assistant,3701,gptoss-20b,16,"system,user,cot,assistant,tool"
assistant,cot,1,gptoss-20b,16,"system,user,cot,assistant,tool"
cot,assistant,1,gptoss-20b,16,"system,user,cot,assistant,tool"
cot,cot,3671,gptoss-20b,16,"system,user,cot,assistant,tool"
cot,system,2,gptoss-20b,16,"system,user,cot,assistant,tool"
cot,tool,28,gptoss-20b,16,"system,user,cot,assistant,tool"
system,assistant,1,gptoss-20b,16,"system,user,cot,assistant,tool"
system,system,3674,gptoss-20b,16,"system,user,cot,assistant,tool"
system,tool,27,gptoss-20b,16,"system,user,cot,assistant,tool"
tool,cot,22,gptoss-20b,16,"system,user,cot,assistant,tool"
tool,system,33,gptoss-20b,16,"system,user,cot,assistant,tool"
tool,tool,3646,gptoss-20b,16,"system,user,cot,assistant,tool"
tool,user,1,gptoss-20b,16,"system,user,cot,assistant,tool"
user,tool,2,gptoss-20b,16,"system,user,cot,assistant,tool"
user,user,3700,gptoss-20b,16,"system,user,cot,assistant,tool"
assistant,assistant,3701,gptoss-20b,17,"system,user,cot,assistant,tool"
assistant,tool,1,gptoss-20b,17,"system,user,cot,assistant,tool"
cot,assistant,5,gptoss-20b,17,"system,user,cot,assistant,tool"
cot,cot,3644,gptoss-20b,17,"system,user,cot,assistant,tool"
cot,system,4,gptoss-20b,17,"system,user,cot,assistant,tool"
cot,tool,46,gptoss-20b,17,"system,user,cot,assistant,tool"
cot,user,3,gptoss-20b,17,"system,user,cot,assistant,tool"
system,cot,2,gptoss-20b,17,"system,user,cot,assistant,tool"
system,system,3650,gptoss-20b,17,"system,user,cot,assistant,tool"
system,tool,49,gptoss-20b,17,"system,user,cot,assistant,tool"
system,user,1,gptoss-20b,17,"system,user,cot,assistant,tool"
tool,assistant,1,gptoss-20b,17,"system,user,cot,assistant,tool"
tool,cot,26,gptoss-20b,17,"system,user,cot,assistant,tool"
tool,system,68,gptoss-20b,17,"system,user,cot,assistant,tool"
tool,tool,3607,gptoss-20b,17,"system,user,cot,assistant,tool"
user,system,4,gptoss-20b,17,"system,user,cot,assistant,tool"
user,tool,3,gptoss-20b,17,"system,user,cot,assistant,tool"
user,user,3695,gptoss-20b,17,"system,user,cot,assistant,tool"
assistant,assistant,3699,gptoss-20b,18,"system,user,cot,assistant,tool"
assistant,cot,3,gptoss-20b,18,"system,user,cot,assistant,tool"
cot,assistant,5,gptoss-20b,18,"system,user,cot,assistant,tool"
cot,cot,3625,gptoss-20b,18,"system,user,cot,assistant,tool"
cot,system,6,gptoss-20b,18,"system,user,cot,assistant,tool"
cot,tool,62,gptoss-20b,18,"system,user,cot,assistant,tool"
cot,user,4,gptoss-20b,18,"system,user,cot,assistant,tool"
system,cot,2,gptoss-20b,18,"system,user,cot,assistant,tool"
system,system,3638,gptoss-20b,18,"system,user,cot,assistant,tool"
system,tool,61,gptoss-20b,18,"system,user,cot,assistant,tool"
system,user,1,gptoss-20b,18,"system,user,cot,assistant,tool"
tool,cot,44,gptoss-20b,18,"system,user,cot,assistant,tool"
tool,system,90,gptoss-20b,18,"system,user,cot,assistant,tool"
tool,tool,3567,gptoss-20b,18,"system,user,cot,assistant,tool"
tool,user,1,gptoss-20b,18,"system,user,cot,assistant,tool"
user,system,3,gptoss-20b,18,"system,user,cot,assistant,tool"
user,tool,1,gptoss-20b,18,"system,user,cot,assistant,tool"
user,user,3698,gptoss-20b,18,"system,user,cot,assistant,tool"
assistant,assistant,3697,gptoss-20b,19,"system,user,cot,assistant,tool"
assistant,cot,1,gptoss-20b,19,"system,user,cot,assistant,tool"
assistant,system,3,gptoss-20b,19,"system,user,cot,assistant,tool"
assistant,tool,1,gptoss-20b,19,"system,user,cot,assistant,tool"
cot,assistant,7,gptoss-20b,19,"system,user,cot,assistant,tool"
cot,cot,3583,gptoss-20b,19,"system,user,cot,assistant,tool"
cot,system,13,gptoss-20b,19,"system,user,cot,assistant,tool"
cot,tool,94,gptoss-20b,19,"system,user,cot,assistant,tool"
cot,user,5,gptoss-20b,19,"system,user,cot,assistant,tool"
system,cot,13,gptoss-20b,19,"system,user,cot,assistant,tool"
system,system,3574,gptoss-20b,19,"system,user,cot,assistant,tool"
system,tool,111,gptoss-20b,19,"system,user,cot,assistant,tool"
system,user,4,gptoss-20b,19,"system,user,cot,assistant,tool"
tool,cot,79,gptoss-20b,19,"system,user,cot,assistant,tool"
tool,system,162,gptoss-20b,19,"system,user,cot,assistant,tool"
tool,tool,3461,gptoss-20b,19,"system,user,cot,assistant,tool"
user,system,8,gptoss-20b,19,"system,user,cot,assistant,tool"
user,tool,1,gptoss-20b,19,"system,user,cot,assistant,tool"
user,user,3693,gptoss-20b,19,"system,user,cot,assistant,tool"
assistant,assistant,3684,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,cot,7,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,system,8,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,tool,3,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,assistant,15,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,cot,3497,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,system,29,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,tool,146,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,user,15,gptoss-20b,20,"system,user,cot,assistant,tool"
system,assistant,2,gptoss-20b,20,"system,user,cot,assistant,tool"
system,cot,20,gptoss-20b,20,"system,user,cot,assistant,tool"
system,system,3534,gptoss-20b,20,"system,user,cot,assistant,tool"
system,tool,134,gptoss-20b,20,"system,user,cot,assistant,tool"
system,user,12,gptoss-20b,20,"system,user,cot,assistant,tool"
tool,assistant,8,gptoss-20b,20,"system,user,cot,assistant,tool"
tool,cot,108,gptoss-20b,20,"system,user,cot,assistant,tool"
tool,system,239,gptoss-20b,20,"system,user,cot,assistant,tool"
tool,tool,3344,gptoss-20b,20,"system,user,cot,assistant,tool"
tool,user,3,gptoss-20b,20,"system,user,cot,assistant,tool"
user,cot,1,gptoss-20b,20,"system,user,cot,assistant,tool"
user,system,15,gptoss-20b,20,"system,user,cot,assistant,tool"
user,user,3686,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,assistant,3697,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,cot,2,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,system,2,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,tool,1,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,assistant,7,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,cot,3577,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,system,31,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,tool,78,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,user,9,gptoss-20b,21,"system,user,cot,assistant,tool"
system,assistant,1,gptoss-20b,21,"system,user,cot,assistant,tool"
system,cot,20,gptoss-20b,21,"system,user,cot,assistant,tool"
system,system,3584,gptoss-20b,21,"system,user,cot,assistant,tool"
system,tool,90,gptoss-20b,21,"system,user,cot,assistant,tool"
system,user,7,gptoss-20b,21,"system,user,cot,assistant,tool"
tool,assistant,2,gptoss-20b,21,"system,user,cot,assistant,tool"
tool,cot,65,gptoss-20b,21,"system,user,cot,assistant,tool"
tool,system,123,gptoss-20b,21,"system,user,cot,assistant,tool"
tool,tool,3509,gptoss-20b,21,"system,user,cot,assistant,tool"
tool,user,3,gptoss-20b,21,"system,user,cot,assistant,tool"
user,cot,1,gptoss-20b,21,"system,user,cot,assistant,tool"
user,system,6,gptoss-20b,21,"system,user,cot,assistant,tool"
user,tool,1,gptoss-20b,21,"system,user,cot,assistant,tool"
user,user,3694,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,assistant,3681,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,cot,4,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,system,10,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,tool,6,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,user,1,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,assistant,4,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,cot,3511,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,system,51,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,tool,120,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,user,16,gptoss-20b,22,"system,user,cot,assistant,tool"
system,assistant,4,gptoss-20b,22,"system,user,cot,assistant,tool"
system,cot,45,gptoss-20b,22,"system,user,cot,assistant,tool"
system,system,3506,gptoss-20b,22,"system,user,cot,assistant,tool"
system,tool,129,gptoss-20b,22,"system,user,cot,assistant,tool"
system,user,18,gptoss-20b,22,"system,user,cot,assistant,tool"
tool,assistant,1,gptoss-20b,22,"system,user,cot,assistant,tool"
tool,cot,77,gptoss-20b,22,"system,user,cot,assistant,tool"
tool,system,202,gptoss-20b,22,"system,user,cot,assistant,tool"
tool,tool,3417,gptoss-20b,22,"system,user,cot,assistant,tool"
tool,user,5,gptoss-20b,22,"system,user,cot,assistant,tool"
user,cot,1,gptoss-20b,22,"system,user,cot,assistant,tool"
user,system,10,gptoss-20b,22,"system,user,cot,assistant,tool"
user,tool,2,gptoss-20b,22,"system,user,cot,assistant,tool"
user,user,3689,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,assistant,3701,gptoss-20b,23,"system,user,cot,assistant,tool"
assistant,cot,1,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,assistant,1,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,cot,3631,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,system,20,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,tool,47,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,user,3,gptoss-20b,23,"system,user,cot,assistant,tool"
system,assistant,2,gptoss-20b,23,"system,user,cot,assistant,tool"
system,cot,13,gptoss-20b,23,"system,user,cot,assistant,tool"
system,system,3651,gptoss-20b,23,"system,user,cot,assistant,tool"
system,tool,35,gptoss-20b,23,"system,user,cot,assistant,tool"
system,user,1,gptoss-20b,23,"system,user,cot,assistant,tool"
tool,cot,28,gptoss-20b,23,"system,user,cot,assistant,tool"
tool,system,36,gptoss-20b,23,"system,user,cot,assistant,tool"
tool,tool,3637,gptoss-20b,23,"system,user,cot,assistant,tool"
tool,user,1,gptoss-20b,23,"system,user,cot,assistant,tool"
user,system,4,gptoss-20b,23,"system,user,cot,assistant,tool"
user,tool,1,gptoss-20b,23,"system,user,cot,assistant,tool"
user,user,3697,gptoss-20b,23,"system,user,cot,assistant,tool"
