prompt_ix,base_sequence_ix,passage_ix,source,role,target_sha256,target_tokens,target_start_token_ix,rendered_tokens,filler_tokens,decoded_target_tokens_match
839,167,167,dolma3,assistant,b6b288817bc301f78274c627e7b8dad9fde308f28a477155547edfa62b3ebac5,1024,53,1079,45,True
840,168,168,dolma3,system,a6be304492b63352536d09eb12c58915d27fc0b65b7d3124e47e3b12b79224ed,1024,69,1095,66,True
841,168,168,dolma3,user,a6be304492b63352536d09eb12c58915d27fc0b65b7d3124e47e3b12b79224ed,1024,69,1095,66,True
842,168,168,dolma3,tool,a6be304492b63352536d09eb12c58915d27fc0b65b7d3124e47e3b12b79224ed,1024,71,1099,66,True
843,168,168,dolma3,cot,a6be304492b63352536d09eb12c58915d27fc0b65b7d3124e47e3b12b79224ed,1024,71,1100,66,True
844,168,168,dolma3,assistant,a6be304492b63352536d09eb12c58915d27fc0b65b7d3124e47e3b12b79224ed,1024,74,1100,66,True
845,169,169,dolma3,system,849b7bd9b8416cc8c6d8df74f1cb3feb5b93a637dfa494f240341a4b36ed412a,915,16,933,13,True
846,169,169,dolma3,user,849b7bd9b8416cc8c6d8df74f1cb3feb5b93a637dfa494f240341a4b36ed412a,915,16,933,13,True
847,169,169,dolma3,tool,849b7bd9b8416cc8c6d8df74f1cb3feb5b93a637dfa494f240341a4b36ed412a,915,18,937,13,True
848,169,169,dolma3,cot,849b7bd9b8416cc8c6d8df74f1cb3feb5b93a637dfa494f240341a4b36ed412a,915,18,938,13,True
849,169,169,dolma3,assistant,849b7bd9b8416cc8c6d8df74f1cb3feb5b93a637dfa494f240341a4b36ed412a,915,21,938,13,True
850,170,170,dolma3,system,a2fbbdf595425517c909e78d715e7263a1106bb56972ce8f8cda31903db5820a,265,150,417,147,True
851,170,170,dolma3,user,a2fbbdf595425517c909e78d715e7263a1106bb56972ce8f8cda31903db5820a,265,150,417,147,True
852,170,170,dolma3,tool,a2fbbdf595425517c909e78d715e7263a1106bb56972ce8f8cda31903db5820a,265,152,421,147,True
853,170,170,dolma3,cot,a2fbbdf595425517c909e78d715e7263a1106bb56972ce8f8cda31903db5820a,265,152,422,147,True
854,170,170,dolma3,assistant,a2fbbdf595425517c909e78d715e7263a1106bb56972ce8f8cda31903db5820a,265,155,422,147,True
855,171,171,dolma3,system,dd40c6230e6602a10fc8ca24f3cd1ef1f0c1964b17663bf83a374abcb38a9de0,615,142,759,139,True
856,171,171,dolma3,user,dd40c6230e6602a10fc8ca24f3cd1ef1f0c1964b17663bf83a374abcb38a9de0,615,142,759,139,True
857,171,171,dolma3,tool,dd40c6230e6602a10fc8ca24f3cd1ef1f0c1964b17663bf83a374abcb38a9de0,615,144,763,139,True
858,171,171,dolma3,cot,dd40c6230e6602a10fc8ca24f3cd1ef1f0c1964b17663bf83a374abcb38a9de0,615,144,764,139,True
859,171,171,dolma3,assistant,dd40c6230e6602a10fc8ca24f3cd1ef1f0c1964b17663bf83a374abcb38a9de0,615,147,764,139,True
860,172,172,dolma3,system,e8cb295eab5a8d0550729030450e2bdca06b470caaa211c67021bd07aa93b10c,253,2,257,0,False
861,172,172,dolma3,user,e8cb295eab5a8d0550729030450e2bdca06b470caaa211c67021bd07aa93b10c,253,2,257,0,False
862,172,172,dolma3,tool,e8cb295eab5a8d0550729030450e2bdca06b470caaa211c67021bd07aa93b10c,253,4,260,0,False
863,172,172,dolma3,cot,e8cb295eab5a8d0550729030450e2bdca06b470caaa211c67021bd07aa93b10c,253,4,261,0,False
864,172,172,dolma3,assistant,e8cb295eab5a8d0550729030450e2bdca06b470caaa211c67021bd07aa93b10c,253,6,261,0,False
865,173,173,dolma3,system,c2c867bbe3cdfa1a17f3f6ecd88aaa54dacd2cbbf2709ca08fed9b1c16168b21,102,137,241,134,True
866,173,173,dolma3,user,c2c867bbe3cdfa1a17f3f6ecd88aaa54dacd2cbbf2709ca08fed9b1c16168b21,102,137,241,134,True
867,173,173,dolma3,tool,c2c867bbe3cdfa1a17f3f6ecd88aaa54dacd2cbbf2709ca08fed9b1c16168b21,102,139,245,134,True
868,173,173,dolma3,cot,c2c867bbe3cdfa1a17f3f6ecd88aaa54dacd2cbbf2709ca08fed9b1c16168b21,102,139,246,134,True
869,173,173,dolma3,assistant,c2c867bbe3cdfa1a17f3f6ecd88aaa54dacd2cbbf2709ca08fed9b1c16168b21,102,142,246,134,True
870,174,174,dolma3,system,151e65e1a7fb9bf3585761f40fbdcf1eaaa150b6ce4724d98c2144caf04546c3,613,12,627,9,False
871,174,174,dolma3,user,151e65e1a7fb9bf3585761f40fbdcf1eaaa150b6ce4724d98c2144caf04546c3,613,12,627,9,False
872,174,174,dolma3,tool,151e65e1a7fb9bf3585761f40fbdcf1eaaa150b6ce4724d98c2144caf04546c3,613,14,630,9,False
873,174,174,dolma3,cot,151e65e1a7fb9bf3585761f40fbdcf1eaaa150b6ce4724d98c2144caf04546c3,613,14,631,9,False
874,174,174,dolma3,assistant,151e65e1a7fb9bf3585761f40fbdcf1eaaa150b6ce4724d98c2144caf04546c3,613,17,632,9,False
875,175,175,dolma3,system,650a4ede0acc26008d03b705ecf0ee7e09d69dedac7fefcc738aeea447b51f72,152,3,157,0,False
876,175,175,dolma3,user,650a4ede0acc26008d03b705ecf0ee7e09d69dedac7fefcc738aeea447b51f72,152,3,157,0,False
877,175,175,dolma3,tool,650a4ede0acc26008d03b705ecf0ee7e09d69dedac7fefcc738aeea447b51f72,152,5,160,0,False
878,175,175,dolma3,cot,650a4ede0acc26008d03b705ecf0ee7e09d69dedac7fefcc738aeea447b51f72,152,5,161,0,False
879,175,175,dolma3,assistant,650a4ede0acc26008d03b705ecf0ee7e09d69dedac7fefcc738aeea447b51f72,152,7,161,0,False
880,176,176,dolma3,system,61702913b00ebe98bf06685979acbe657f79da79b6de3be66f1900313860a07b,158,15,175,12,False
881,176,176,dolma3,user,61702913b00ebe98bf06685979acbe657f79da79b6de3be66f1900313860a07b,158,15,175,12,False
882,176,176,dolma3,tool,61702913b00ebe98bf06685979acbe657f79da79b6de3be66f1900313860a07b,158,17,178,12,False
883,176,176,dolma3,cot,61702913b00ebe98bf06685979acbe657f79da79b6de3be66f1900313860a07b,158,17,179,12,False
884,176,176,dolma3,assistant,61702913b00ebe98bf06685979acbe657f79da79b6de3be66f1900313860a07b,158,20,180,12,False
885,177,177,dolma3,system,0e54bc32ec73d7454b3fdd9c33ce9296632c62ecc3a50e943d2e7239bbd8b37f,1024,290,1316,288,False
886,177,177,dolma3,user,0e54bc32ec73d7454b3fdd9c33ce9296632c62ecc3a50e943d2e7239bbd8b37f,1024,290,1316,288,False
887,177,177,dolma3,tool,0e54bc32ec73d7454b3fdd9c33ce9296632c62ecc3a50e943d2e7239bbd8b37f,1024,292,1320,288,False
888,177,177,dolma3,cot,0e54bc32ec73d7454b3fdd9c33ce9296632c62ecc3a50e943d2e7239bbd8b37f,1024,292,1321,288,False
889,177,177,dolma3,assistant,0e54bc32ec73d7454b3fdd9c33ce9296632c62ecc3a50e943d2e7239bbd8b37f,1024,294,1320,288,False
890,178,178,dolma3,system,c998004cc059ffaa6313c884c9f18ac7524cb1a0357de139b4e2951def229200,1024,6,1032,3,True
891,178,178,dolma3,user,c998004cc059ffaa6313c884c9f18ac7524cb1a0357de139b4e2951def229200,1024,6,1032,3,True
892,178,178,dolma3,tool,c998004cc059ffaa6313c884c9f18ac7524cb1a0357de139b4e2951def229200,1024,8,1036,3,True
893,178,178,dolma3,cot,c998004cc059ffaa6313c884c9f18ac7524cb1a0357de139b4e2951def229200,1024,8,1037,3,True
894,178,178,dolma3,assistant,c998004cc059ffaa6313c884c9f18ac7524cb1a0357de139b4e2951def229200,1024,11,1037,3,True
895,179,179,dolma3,system,0d65fffb7c7a26e825344490b968d6d4d04e17f2d0fc055d58ee9c43a31542a7,1024,43,1069,40,True
896,179,179,dolma3,user,0d65fffb7c7a26e825344490b968d6d4d04e17f2d0fc055d58ee9c43a31542a7,1024,43,1069,40,True
897,179,179,dolma3,tool,0d65fffb7c7a26e825344490b968d6d4d04e17f2d0fc055d58ee9c43a31542a7,1024,45,1073,40,True
898,179,179,dolma3,cot,0d65fffb7c7a26e825344490b968d6d4d04e17f2d0fc055d58ee9c43a31542a7,1024,45,1074,40,True
899,179,179,dolma3,assistant,0d65fffb7c7a26e825344490b968d6d4d04e17f2d0fc055d58ee9c43a31542a7,1024,48,1074,40,True
900,180,180,dolma3,system,ad1c22d03ab6de955b83cb480722158df27f53338e99496735c9d30fc8190c44,692,3,697,0,True
901,180,180,dolma3,user,ad1c22d03ab6de955b83cb480722158df27f53338e99496735c9d30fc8190c44,692,3,697,0,True
902,180,180,dolma3,tool,ad1c22d03ab6de955b83cb480722158df27f53338e99496735c9d30fc8190c44,692,5,701,0,True
903,180,180,dolma3,cot,ad1c22d03ab6de955b83cb480722158df27f53338e99496735c9d30fc8190c44,692,5,702,0,True
904,180,180,dolma3,assistant,ad1c22d03ab6de955b83cb480722158df27f53338e99496735c9d30fc8190c44,692,7,701,0,True
905,181,181,dolma3,system,e3269aeb8ba9ce30e2efde2abe0df6690affccad8c9bd4d149642374cd8aa0f3,556,12,570,9,False
906,181,181,dolma3,user,e3269aeb8ba9ce30e2efde2abe0df6690affccad8c9bd4d149642374cd8aa0f3,556,12,570,9,False
907,181,181,dolma3,tool,e3269aeb8ba9ce30e2efde2abe0df6690affccad8c9bd4d149642374cd8aa0f3,556,14,573,9,False
908,181,181,dolma3,cot,e3269aeb8ba9ce30e2efde2abe0df6690affccad8c9bd4d149642374cd8aa0f3,556,14,574,9,False
909,181,181,dolma3,assistant,e3269aeb8ba9ce30e2efde2abe0df6690affccad8c9bd4d149642374cd8aa0f3,556,17,575,9,False
910,182,182,dolma3,system,eda73e241ef7ab1c01bb8e39b33974a214f907fc3a161e709b4914feba44c1fd,1024,11,1037,8,True
911,182,182,dolma3,user,eda73e241ef7ab1c01bb8e39b33974a214f907fc3a161e709b4914feba44c1fd,1024,11,1037,8,True
912,182,182,dolma3,tool,eda73e241ef7ab1c01bb8e39b33974a214f907fc3a161e709b4914feba44c1fd,1024,13,1041,8,True
913,182,182,dolma3,cot,eda73e241ef7ab1c01bb8e39b33974a214f907fc3a161e709b4914feba44c1fd,1024,13,1042,8,True
914,182,182,dolma3,assistant,eda73e241ef7ab1c01bb8e39b33974a214f907fc3a161e709b4914feba44c1fd,1024,16,1042,8,True
915,183,183,dolma3,system,eefcac3f3716673d44436764f24bce1435f105e7f347cad220f4604f4454dcb5,693,58,753,55,True
916,183,183,dolma3,user,eefcac3f3716673d44436764f24bce1435f105e7f347cad220f4604f4454dcb5,693,58,753,55,True
917,183,183,dolma3,tool,eefcac3f3716673d44436764f24bce1435f105e7f347cad220f4604f4454dcb5,693,60,757,55,True
918,183,183,dolma3,cot,eefcac3f3716673d44436764f24bce1435f105e7f347cad220f4604f4454dcb5,693,60,758,55,True
919,183,183,dolma3,assistant,eefcac3f3716673d44436764f24bce1435f105e7f347cad220f4604f4454dcb5,693,62,757,55,True
920,184,184,dolma3,system,cf41a0cbf3527d69dd6a6ab0b81e7f2453198103ae1250ef1ce4d7ac898d2201,603,67,672,64,False
921,184,184,dolma3,user,cf41a0cbf3527d69dd6a6ab0b81e7f2453198103ae1250ef1ce4d7ac898d2201,603,67,672,64,False
922,184,184,dolma3,tool,cf41a0cbf3527d69dd6a6ab0b81e7f2453198103ae1250ef1ce4d7ac898d2201,603,69,675,64,False
923,184,184,dolma3,cot,cf41a0cbf3527d69dd6a6ab0b81e7f2453198103ae1250ef1ce4d7ac898d2201,603,69,676,64,False
924,184,184,dolma3,assistant,cf41a0cbf3527d69dd6a6ab0b81e7f2453198103ae1250ef1ce4d7ac898d2201,603,72,677,64,False
925,185,185,dolma3,system,76d7340ed1514666249b9be54bf5f7a1f5e1ba973ecc5bada165865de96bef59,1024,6,1032,3,True
926,185,185,dolma3,user,76d7340ed1514666249b9be54bf5f7a1f5e1ba973ecc5bada165865de96bef59,1024,6,1032,3,True
927,185,185,dolma3,tool,76d7340ed1514666249b9be54bf5f7a1f5e1ba973ecc5bada165865de96bef59,1024,8,1036,3,True
928,185,185,dolma3,cot,76d7340ed1514666249b9be54bf5f7a1f5e1ba973ecc5bada165865de96bef59,1024,8,1037,3,True
929,185,185,dolma3,assistant,76d7340ed1514666249b9be54bf5f7a1f5e1ba973ecc5bada165865de96bef59,1024,11,1037,3,True
930,186,186,dolma3,system,4ad9c62b78f61dd016b0edeeaadb7935fe9fe89f5d53e4ae197e78a1542dc784,139,46,187,43,False
931,186,186,dolma3,user,4ad9c62b78f61dd016b0edeeaadb7935fe9fe89f5d53e4ae197e78a1542dc784,139,46,187,43,False
932,186,186,dolma3,tool,4ad9c62b78f61dd016b0edeeaadb7935fe9fe89f5d53e4ae197e78a1542dc784,139,48,190,43,False
933,186,186,dolma3,cot,4ad9c62b78f61dd016b0edeeaadb7935fe9fe89f5d53e4ae197e78a1542dc784,139,48,191,43,False
934,186,186,dolma3,assistant,4ad9c62b78f61dd016b0edeeaadb7935fe9fe89f5d53e4ae197e78a1542dc784,139,51,192,43,False
935,187,187,dolma3,system,71e63a2df6db4c0ddf408a47fffeb43ce178919f3ea5b34a55c7ab204da511f1,469,32,503,29,True
936,187,187,dolma3,user,71e63a2df6db4c0ddf408a47fffeb43ce178919f3ea5b34a55c7ab204da511f1,469,32,503,29,True
937,187,187,dolma3,tool,71e63a2df6db4c0ddf408a47fffeb43ce178919f3ea5b34a55c7ab204da511f1,469,34,507,29,True
938,187,187,dolma3,cot,71e63a2df6db4c0ddf408a47fffeb43ce178919f3ea5b34a55c7ab204da511f1,469,34,508,29,True
939,187,187,dolma3,assistant,71e63a2df6db4c0ddf408a47fffeb43ce178919f3ea5b34a55c7ab204da511f1,469,37,508,29,True
940,188,188,dolma3,system,232cce5e6217bbd16e4d25de5cf06a8021c48b00c68cf575763a893b1668cc77,1024,6,1032,3,True
941,188,188,dolma3,user,232cce5e6217bbd16e4d25de5cf06a8021c48b00c68cf575763a893b1668cc77,1024,6,1032,3,True
942,188,188,dolma3,tool,232cce5e6217bbd16e4d25de5cf06a8021c48b00c68cf575763a893b1668cc77,1024,8,1036,3,True
943,188,188,dolma3,cot,232cce5e6217bbd16e4d25de5cf06a8021c48b00c68cf575763a893b1668cc77,1024,8,1037,3,True
944,188,188,dolma3,assistant,232cce5e6217bbd16e4d25de5cf06a8021c48b00c68cf575763a893b1668cc77,1024,11,1037,3,True
945,189,189,dolma3,system,de3dbf8e6c929f3b7a40c11524cbb41254822c303cd768aba187eef9a54b7485,1024,4,1030,1,True
946,189,189,dolma3,user,de3dbf8e6c929f3b7a40c11524cbb41254822c303cd768aba187eef9a54b7485,1024,4,1030,1,True
947,189,189,dolma3,tool,de3dbf8e6c929f3b7a40c11524cbb41254822c303cd768aba187eef9a54b7485,1024,6,1034,1,True
948,189,189,dolma3,cot,de3dbf8e6c929f3b7a40c11524cbb41254822c303cd768aba187eef9a54b7485,1024,6,1035,1,True
949,189,189,dolma3,assistant,de3dbf8e6c929f3b7a40c11524cbb41254822c303cd768aba187eef9a54b7485,1024,9,1035,1,True
950,190,190,dolma3,system,0133368db6d4b8ac8b54d387ad890c8d98d924f52c98831b205eb4444ce03670,917,34,953,31,True
951,190,190,dolma3,user,0133368db6d4b8ac8b54d387ad890c8d98d924f52c98831b205eb4444ce03670,917,34,953,31,True
952,190,190,dolma3,tool,0133368db6d4b8ac8b54d387ad890c8d98d924f52c98831b205eb4444ce03670,917,36,957,31,True
953,190,190,dolma3,cot,0133368db6d4b8ac8b54d387ad890c8d98d924f52c98831b205eb4444ce03670,917,36,958,31,True
954,190,190,dolma3,assistant,0133368db6d4b8ac8b54d387ad890c8d98d924f52c98831b205eb4444ce03670,917,39,958,31,True
955,191,191,dolma3,system,a9a5cffa2af809cb518c489d56b8b5896e9760d728eaa1e2c7c015b6b652cd50,1024,235,1261,232,True
956,191,191,dolma3,user,a9a5cffa2af809cb518c489d56b8b5896e9760d728eaa1e2c7c015b6b652cd50,1024,235,1261,232,True
957,191,191,dolma3,tool,a9a5cffa2af809cb518c489d56b8b5896e9760d728eaa1e2c7c015b6b652cd50,1024,237,1265,232,True
958,191,191,dolma3,cot,a9a5cffa2af809cb518c489d56b8b5896e9760d728eaa1e2c7c015b6b652cd50,1024,237,1266,232,True
959,191,191,dolma3,assistant,a9a5cffa2af809cb518c489d56b8b5896e9760d728eaa1e2c7c015b6b652cd50,1024,240,1266,232,True
960,192,192,dolma3,system,62ad5615ce21424665db36323a9e96ab4c88afc5c84c3e9f9ec8a2390a945663,277,3,282,0,False
961,192,192,dolma3,user,62ad5615ce21424665db36323a9e96ab4c88afc5c84c3e9f9ec8a2390a945663,277,3,282,0,False
962,192,192,dolma3,tool,62ad5615ce21424665db36323a9e96ab4c88afc5c84c3e9f9ec8a2390a945663,277,5,285,0,False
963,192,192,dolma3,cot,62ad5615ce21424665db36323a9e96ab4c88afc5c84c3e9f9ec8a2390a945663,277,5,286,0,False
964,192,192,dolma3,assistant,62ad5615ce21424665db36323a9e96ab4c88afc5c84c3e9f9ec8a2390a945663,277,7,286,0,False
965,193,193,dolma3,system,73f238faf301e9e466116aa79c8c04eb09f46eb41e1d5265c441b044c5a433b0,331,43,376,40,True
966,193,193,dolma3,user,73f238faf301e9e466116aa79c8c04eb09f46eb41e1d5265c441b044c5a433b0,331,43,376,40,True
967,193,193,dolma3,tool,73f238faf301e9e466116aa79c8c04eb09f46eb41e1d5265c441b044c5a433b0,331,45,380,40,True
968,193,193,dolma3,cot,73f238faf301e9e466116aa79c8c04eb09f46eb41e1d5265c441b044c5a433b0,331,45,381,40,True
969,193,193,dolma3,assistant,73f238faf301e9e466116aa79c8c04eb09f46eb41e1d5265c441b044c5a433b0,331,48,381,40,True
970,194,194,dolma3,system,8ff028c81c34b11e2dc4f0ea58cd5f5f7a1162597240f97570bde11df6fe7247,264,3,269,0,True
971,194,194,dolma3,user,8ff028c81c34b11e2dc4f0ea58cd5f5f7a1162597240f97570bde11df6fe7247,264,3,269,0,True
972,194,194,dolma3,tool,8ff028c81c34b11e2dc4f0ea58cd5f5f7a1162597240f97570bde11df6fe7247,264,5,273,0,True
973,194,194,dolma3,cot,8ff028c81c34b11e2dc4f0ea58cd5f5f7a1162597240f97570bde11df6fe7247,264,5,274,0,True
974,194,194,dolma3,assistant,8ff028c81c34b11e2dc4f0ea58cd5f5f7a1162597240f97570bde11df6fe7247,264,7,273,0,True
975,195,195,dolma3,system,377a20efdac3c7cad0417d8bb73e5c5ae2a5c016d959e6f2e2d1a0ebee28fd0f,131,56,189,53,True
976,195,195,dolma3,user,377a20efdac3c7cad0417d8bb73e5c5ae2a5c016d959e6f2e2d1a0ebee28fd0f,131,56,189,53,True
977,195,195,dolma3,tool,377a20efdac3c7cad0417d8bb73e5c5ae2a5c016d959e6f2e2d1a0ebee28fd0f,131,58,193,53,True
978,195,195,dolma3,cot,377a20efdac3c7cad0417d8bb73e5c5ae2a5c016d959e6f2e2d1a0ebee28fd0f,131,58,194,53,True
979,195,195,dolma3,assistant,377a20efdac3c7cad0417d8bb73e5c5ae2a5c016d959e6f2e2d1a0ebee28fd0f,131,61,194,53,True
980,196,196,dolma3,system,1531cc612144f810be2f1a49fa4e85f013bf5b614d4bb4dbea9dbacbb6d9ca28,846,3,851,0,True
981,196,196,dolma3,user,1531cc612144f810be2f1a49fa4e85f013bf5b614d4bb4dbea9dbacbb6d9ca28,846,3,851,0,True
982,196,196,dolma3,tool,1531cc612144f810be2f1a49fa4e85f013bf5b614d4bb4dbea9dbacbb6d9ca28,846,5,855,0,True
983,196,196,dolma3,cot,1531cc612144f810be2f1a49fa4e85f013bf5b614d4bb4dbea9dbacbb6d9ca28,846,5,856,0,True
984,196,196,dolma3,assistant,1531cc612144f810be2f1a49fa4e85f013bf5b614d4bb4dbea9dbacbb6d9ca28,846,7,855,0,True
985,197,197,dolma3,system,e205f7aaeb96b79a4870e0522bc5c77c3c489c8f2745b422465a6e2138891913,385,18,405,15,True
986,197,197,dolma3,user,e205f7aaeb96b79a4870e0522bc5c77c3c489c8f2745b422465a6e2138891913,385,18,405,15,True
987,197,197,dolma3,tool,e205f7aaeb96b79a4870e0522bc5c77c3c489c8f2745b422465a6e2138891913,385,20,409,15,True
988,197,197,dolma3,cot,e205f7aaeb96b79a4870e0522bc5c77c3c489c8f2745b422465a6e2138891913,385,20,410,15,True
989,197,197,dolma3,assistant,e205f7aaeb96b79a4870e0522bc5c77c3c489c8f2745b422465a6e2138891913,385,23,410,15,True
990,198,198,dolma3,system,e5006f6b4f2276deae36c412b1745f62aa66b745fb672247e6cc4d212a09374a,1024,106,1132,103,True
991,198,198,dolma3,user,e5006f6b4f2276deae36c412b1745f62aa66b745fb672247e6cc4d212a09374a,1024,106,1132,103,True
992,198,198,dolma3,tool,e5006f6b4f2276deae36c412b1745f62aa66b745fb672247e6cc4d212a09374a,1024,108,1136,103,True
993,198,198,dolma3,cot,e5006f6b4f2276deae36c412b1745f62aa66b745fb672247e6cc4d212a09374a,1024,108,1137,103,True
994,198,198,dolma3,assistant,e5006f6b4f2276deae36c412b1745f62aa66b745fb672247e6cc4d212a09374a,1024,111,1137,103,True
995,199,199,dolma3,system,236e8101f20be8cad1b45ea8df9f25d0d71439b85049203ea523bd29df790359,645,3,650,0,False
996,199,199,dolma3,user,236e8101f20be8cad1b45ea8df9f25d0d71439b85049203ea523bd29df790359,645,3,650,0,False
997,199,199,dolma3,tool,236e8101f20be8cad1b45ea8df9f25d0d71439b85049203ea523bd29df790359,645,5,653,0,False
998,199,199,dolma3,cot,236e8101f20be8cad1b45ea8df9f25d0d71439b85049203ea523bd29df790359,645,5,654,0,False
999,199,199,dolma3,assistant,236e8101f20be8cad1b45ea8df9f25d0d71439b85049203ea523bd29df790359,645,7,654,0,False
1000,200,200,dolma3,system,0ef917b733398d42a6b206fa179fe3f9c7750309cb6ca453ce129b7f9e17c633,1024,217,1243,214,False
1001,200,200,dolma3,user,0ef917b733398d42a6b206fa179fe3f9c7750309cb6ca453ce129b7f9e17c633,1024,217,1243,214,False
1002,200,200,dolma3,tool,0ef917b733398d42a6b206fa179fe3f9c7750309cb6ca453ce129b7f9e17c633,1024,219,1246,214,False
1003,200,200,dolma3,cot,0ef917b733398d42a6b206fa179fe3f9c7750309cb6ca453ce129b7f9e17c633,1024,219,1247,214,False
1004,200,200,dolma3,assistant,0ef917b733398d42a6b206fa179fe3f9c7750309cb6ca453ce129b7f9e17c633,1024,222,1248,214,False
1005,201,201,dolma3,system,44e833e9c5a9c663b90832a4f98d59f557e60d83bc528d7cdb57cd6054f5a7b1,237,5,244,2,False
1006,201,201,dolma3,user,44e833e9c5a9c663b90832a4f98d59f557e60d83bc528d7cdb57cd6054f5a7b1,237,5,244,2,False
1007,201,201,dolma3,tool,44e833e9c5a9c663b90832a4f98d59f557e60d83bc528d7cdb57cd6054f5a7b1,237,7,247,2,False
1008,201,201,dolma3,cot,44e833e9c5a9c663b90832a4f98d59f557e60d83bc528d7cdb57cd6054f5a7b1,237,7,248,2,False
1009,201,201,dolma3,assistant,44e833e9c5a9c663b90832a4f98d59f557e60d83bc528d7cdb57cd6054f5a7b1,237,10,249,2,False
1010,202,202,dolma3,system,85a39b6effa9e84e34f9e32699ba16b7b5ef4a63c66da2f274e39c89b5af35a0,1024,46,1072,43,True
1011,202,202,dolma3,user,85a39b6effa9e84e34f9e32699ba16b7b5ef4a63c66da2f274e39c89b5af35a0,1024,46,1072,43,True
1012,202,202,dolma3,tool,85a39b6effa9e84e34f9e32699ba16b7b5ef4a63c66da2f274e39c89b5af35a0,1024,48,1076,43,True
1013,202,202,dolma3,cot,85a39b6effa9e84e34f9e32699ba16b7b5ef4a63c66da2f274e39c89b5af35a0,1024,48,1077,43,True
1014,202,202,dolma3,assistant,85a39b6effa9e84e34f9e32699ba16b7b5ef4a63c66da2f274e39c89b5af35a0,1024,51,1077,43,True
1015,203,203,dolma3,system,e38b62ddefa2674cefd41f23a2698fd4fa2cab32598a26f3b56c5bd300272984,1024,54,1080,51,True
1016,203,203,dolma3,user,e38b62ddefa2674cefd41f23a2698fd4fa2cab32598a26f3b56c5bd300272984,1024,54,1080,51,True
1017,203,203,dolma3,tool,e38b62ddefa2674cefd41f23a2698fd4fa2cab32598a26f3b56c5bd300272984,1024,56,1084,51,True
1018,203,203,dolma3,cot,e38b62ddefa2674cefd41f23a2698fd4fa2cab32598a26f3b56c5bd300272984,1024,56,1085,51,True
1019,203,203,dolma3,assistant,e38b62ddefa2674cefd41f23a2698fd4fa2cab32598a26f3b56c5bd300272984,1024,59,1085,51,True
1020,204,204,dolma3,system,be2a72b30489c82cd433992d210cb590a2d3d2292c353e6d01cd9bfcc270d26f,496,175,673,172,False
1021,204,204,dolma3,user,be2a72b30489c82cd433992d210cb590a2d3d2292c353e6d01cd9bfcc270d26f,496,175,673,172,False
1022,204,204,dolma3,tool,be2a72b30489c82cd433992d210cb590a2d3d2292c353e6d01cd9bfcc270d26f,496,177,676,172,False
1023,204,204,dolma3,cot,be2a72b30489c82cd433992d210cb590a2d3d2292c353e6d01cd9bfcc270d26f,496,177,677,172,False
1024,204,204,dolma3,assistant,be2a72b30489c82cd433992d210cb590a2d3d2292c353e6d01cd9bfcc270d26f,496,180,678,172,False
1025,205,205,dolma3,system,3a08c1e542a4545ccf8ab789e4764e4b4daf9b15646025d4a4ff9495bd47fbe7,110,3,115,0,True
1026,205,205,dolma3,user,3a08c1e542a4545ccf8ab789e4764e4b4daf9b15646025d4a4ff9495bd47fbe7,110,3,115,0,True
1027,205,205,dolma3,tool,3a08c1e542a4545ccf8ab789e4764e4b4daf9b15646025d4a4ff9495bd47fbe7,110,5,119,0,True
1028,205,205,dolma3,cot,3a08c1e542a4545ccf8ab789e4764e4b4daf9b15646025d4a4ff9495bd47fbe7,110,5,120,0,True
1029,205,205,dolma3,assistant,3a08c1e542a4545ccf8ab789e4764e4b4daf9b15646025d4a4ff9495bd47fbe7,110,7,119,0,True
1030,206,206,dolma3,system,46fbbe9e49379d064aaa66074c31501ba0975d66bdd108a7576baa3060714b95,1024,6,1032,3,True
1031,206,206,dolma3,user,46fbbe9e49379d064aaa66074c31501ba0975d66bdd108a7576baa3060714b95,1024,6,1032,3,True
1032,206,206,dolma3,tool,46fbbe9e49379d064aaa66074c31501ba0975d66bdd108a7576baa3060714b95,1024,8,1036,3,True
1033,206,206,dolma3,cot,46fbbe9e49379d064aaa66074c31501ba0975d66bdd108a7576baa3060714b95,1024,8,1037,3,True
1034,206,206,dolma3,assistant,46fbbe9e49379d064aaa66074c31501ba0975d66bdd108a7576baa3060714b95,1024,11,1037,3,True
1035,207,207,dolma3,system,3172fe5166e3482c01f4a0313a8f1e80eade59b80fbcbb022a48d2b4922ded96,531,22,555,19,False
1036,207,207,dolma3,user,3172fe5166e3482c01f4a0313a8f1e80eade59b80fbcbb022a48d2b4922ded96,531,22,555,19,False
1037,207,207,dolma3,tool,3172fe5166e3482c01f4a0313a8f1e80eade59b80fbcbb022a48d2b4922ded96,531,24,558,19,False
1038,207,207,dolma3,cot,3172fe5166e3482c01f4a0313a8f1e80eade59b80fbcbb022a48d2b4922ded96,531,24,559,19,False
1039,207,207,dolma3,assistant,3172fe5166e3482c01f4a0313a8f1e80eade59b80fbcbb022a48d2b4922ded96,531,27,560,19,False
1040,208,208,dolma3,system,b0ac542f5767f0088863b428ede5ea74eddacdbc8c4d2f52e079e3f43137a058,1024,3,1029,0,True
1041,208,208,dolma3,user,b0ac542f5767f0088863b428ede5ea74eddacdbc8c4d2f52e079e3f43137a058,1024,3,1029,0,True
